#,Date,Ch: 1 - Temperature   (°C ),Ch: 2 - Millivolts   (mv), pH  
22709,11/26/2022 23:45:00,15.72,-23.74,6.96
22710,11/27/2022 00:00:00,15.68,-23.75,6.96
22711,11/27/2022 00:15:00,15.65,-23.75,6.96
22712,11/27/2022 00:30:00,15.63,-23.77,6.96
22713,11/27/2022 00:45:00,15.60,-23.80,6.96
22714,11/27/2022 01:00:00,15.56,-23.83,6.96
22715,11/27/2022 01:15:00,15.53,-23.81,6.96
22716,11/27/2022 01:30:00,15.51,-23.86,6.96
22717,11/27/2022 01:45:00,15.49,-23.89,6.97
22718,11/27/2022 02:00:00,15.46,-23.89,6.97
22719,11/27/2022 02:15:00,15.44,-23.91,6.97
22720,11/27/2022 02:30:00,15.41,-23.97,6.97
22721,11/27/2022 02:45:00,15.39,-24.19,6.97
22722,11/27/2022 03:00:00,15.37,-24.11,6.97
22723,11/27/2022 03:15:00,15.34,-24.08,6.97
22724,11/27/2022 03:30:00,15.32,-24.08,6.97
22725,11/27/2022 03:45:00,15.32,-24.06,6.97
22726,11/27/2022 04:00:00,15.29,-24.08,6.97
22727,11/27/2022 04:15:00,15.27,-24.11,6.97
22728,11/27/2022 04:30:00,15.25,-24.09,6.97
22729,11/27/2022 04:45:00,15.25,-24.11,6.97
22730,11/27/2022 05:00:00,15.22,-24.09,6.97
22731,11/27/2022 05:15:00,15.22,-24.14,6.97
22732,11/27/2022 05:30:00,15.20,-24.11,6.97
22733,11/27/2022 05:45:00,15.20,-24.14,6.97
22734,11/27/2022 06:00:00,15.17,-24.11,6.97
22735,11/27/2022 06:15:00,15.17,-24.13,6.97
22736,11/27/2022 06:30:00,15.17,-24.14,6.97
22737,11/27/2022 06:45:00,15.17,-24.14,6.97
22738,11/27/2022 07:00:00,15.15,-24.17,6.97
22739,11/27/2022 07:15:00,15.15,-24.16,6.97
22740,11/27/2022 07:30:00,15.13,-24.20,6.97
22741,11/27/2022 07:45:00,15.13,-24.19,6.97
22742,11/27/2022 08:00:00,15.13,-24.22,6.97
22743,11/27/2022 08:15:00,15.13,-24.22,6.97
22744,11/27/2022 08:30:00,15.13,-24.25,6.97
22745,11/27/2022 08:45:00,15.15,-24.28,6.97
22746,11/27/2022 09:00:00,15.15,-24.28,6.97
22747,11/27/2022 09:15:00,15.17,-24.30,6.97
22748,11/27/2022 09:30:00,15.17,-24.33,6.97
22749,11/27/2022 09:45:00,15.20,-24.33,6.97
22750,11/27/2022 10:00:00,15.22,-24.33,6.97
22751,11/27/2022 10:15:00,15.25,-24.31,6.97
22752,11/27/2022 10:30:00,15.27,-24.28,6.97
22753,11/27/2022 10:45:00,15.29,-24.28,6.97
22754,11/27/2022 11:00:00,15.34,-24.28,6.97
22755,11/27/2022 11:15:00,15.39,-24.27,6.97
22756,11/27/2022 11:30:00,15.46,-24.24,6.97
22757,11/27/2022 11:45:00,15.51,-24.19,6.97
22758,11/27/2022 12:00:00,15.56,-24.17,6.97
22759,11/27/2022 12:15:00,15.60,-24.14,6.97
22760,11/27/2022 12:30:00,15.65,-24.19,6.97
22761,11/27/2022 12:45:00,15.70,-24.16,6.97
22762,11/27/2022 13:00:00,15.75,-24.14,6.97
22763,11/27/2022 13:15:00,15.77,-24.17,6.97
22764,11/27/2022 13:30:00,15.82,-24.17,6.97
22765,11/27/2022 13:45:00,15.89,-24.13,6.97
22766,11/27/2022 14:00:00,15.94,-24.11,6.97
22767,11/27/2022 14:15:00,15.99,-24.13,6.97
22768,11/27/2022 14:30:00,16.03,-24.08,6.97
22769,11/27/2022 14:45:00,16.11,-24.06,6.97
22770,11/27/2022 15:00:00,16.15,-24.02,6.97
22771,11/27/2022 15:15:00,16.18,-24.02,6.97
22772,11/27/2022 15:30:00,16.22,-23.99,6.97
22773,11/27/2022 15:45:00,16.27,-23.97,6.97
22774,11/27/2022 16:00:00,16.32,-23.99,6.97
22775,11/27/2022 16:15:00,16.34,-23.97,6.97
22776,11/27/2022 16:30:00,16.39,-23.94,6.97
22777,11/27/2022 16:45:00,16.42,-24.00,6.97
22778,11/27/2022 17:00:00,16.44,-23.97,6.97
22779,11/27/2022 17:15:00,16.46,-23.99,6.97
22780,11/27/2022 17:30:00,16.51,-23.92,6.97
22781,11/27/2022 17:45:00,16.53,-23.95,6.97
22782,11/27/2022 18:00:00,16.56,-23.92,6.97
22783,11/27/2022 18:15:00,16.58,-23.89,6.97
22784,11/27/2022 18:30:00,16.61,-23.89,6.97
22785,11/27/2022 18:45:00,16.65,-23.86,6.96
22786,11/27/2022 19:00:00,16.68,-23.84,6.96
22787,11/27/2022 19:15:00,16.72,-23.78,6.96
22788,11/27/2022 19:30:00,16.75,-23.80,6.96
22789,11/27/2022 19:45:00,16.77,-23.78,6.96
22790,11/27/2022 20:00:00,16.82,-23.77,6.96
22791,11/27/2022 20:15:00,16.84,-23.77,6.96
22792,11/27/2022 20:30:00,16.87,-23.81,6.96
22793,11/27/2022 20:45:00,16.89,-23.81,6.96
22794,11/27/2022 21:00:00,16.94,-23.83,6.96
22795,11/27/2022 21:15:00,16.96,-23.86,6.96
22796,11/27/2022 21:30:00,16.99,-23.84,6.96
22797,11/27/2022 21:45:00,17.01,-23.84,6.96
22798,11/27/2022 22:00:00,17.03,-23.83,6.96
22799,11/27/2022 22:15:00,17.06,-23.81,6.96
22800,11/27/2022 22:30:00,17.08,-23.84,6.96
22801,11/27/2022 22:45:00,17.11,-23.78,6.96
22802,11/27/2022 23:00:00,17.13,-23.75,6.96
22803,11/27/2022 23:15:00,17.15,-23.77,6.96
22804,11/27/2022 23:30:00,17.18,-23.75,6.96
22805,11/27/2022 23:45:00,17.18,-23.81,6.96
22806,11/28/2022 00:00:00,17.18,-23.78,6.96
22807,11/28/2022 00:15:00,17.18,-23.81,6.96
22808,11/28/2022 00:30:00,17.18,-23.81,6.96
22809,11/28/2022 00:45:00,17.15,-23.84,6.96
22810,11/28/2022 01:00:00,17.13,-23.91,6.97
22811,11/28/2022 01:15:00,17.11,-23.92,6.97
22812,11/28/2022 01:30:00,17.08,-23.92,6.97
22813,11/28/2022 01:45:00,17.06,-23.92,6.97
22814,11/28/2022 02:00:00,17.03,-23.97,6.97
22815,11/28/2022 02:15:00,16.99,-23.97,6.97
22816,11/28/2022 02:30:00,16.96,-24.03,6.97
22817,11/28/2022 02:45:00,16.94,-24.03,6.97
22818,11/28/2022 03:00:00,16.89,-24.09,6.97
22819,11/28/2022 03:15:00,16.87,-24.13,6.97
22820,11/28/2022 03:30:00,16.82,-24.13,6.97
22821,11/28/2022 03:45:00,16.80,-24.17,6.97
22822,11/28/2022 04:00:00,16.77,-24.20,6.97
22823,11/28/2022 04:15:00,16.72,-24.19,6.97
22824,11/28/2022 04:30:00,16.70,-24.25,6.97
22825,11/28/2022 04:45:00,16.68,-24.27,6.97
22826,11/28/2022 05:00:00,16.63,-24.27,6.97
22827,11/28/2022 05:15:00,16.61,-24.33,6.97
22828,11/28/2022 05:30:00,16.58,-24.28,6.97
22829,11/28/2022 05:45:00,16.56,-24.36,6.97
22830,11/28/2022 06:00:00,16.51,-24.39,6.97
22831,11/28/2022 06:15:00,16.49,-24.38,6.97
22832,11/28/2022 06:30:00,16.46,-24.42,6.97
22833,11/28/2022 06:45:00,16.42,-24.44,6.97
22834,11/28/2022 07:00:00,16.39,-24.45,6.97
22835,11/28/2022 07:15:00,16.37,-24.42,6.97
22836,11/28/2022 07:30:00,16.34,-24.42,6.97
22837,11/28/2022 07:45:00,16.32,-24.42,6.97
22838,11/28/2022 08:00:00,16.30,-24.39,6.97
22839,11/28/2022 08:15:00,16.27,-24.39,6.97
22840,11/28/2022 08:30:00,16.25,-24.38,6.97
22841,11/28/2022 08:45:00,16.22,-24.36,6.97
22842,11/28/2022 09:00:00,16.20,-24.34,6.97
22843,11/28/2022 09:15:00,16.18,-24.34,6.97
22844,11/28/2022 09:30:00,16.15,-24.34,6.97
22845,11/28/2022 09:45:00,16.13,-24.39,6.97
22846,11/28/2022 10:00:00,16.11,-24.41,6.97
22847,11/28/2022 10:15:00,16.11,-24.42,6.97
22848,11/28/2022 10:30:00,16.13,-24.44,6.97
22849,11/28/2022 10:45:00,16.20,-24.42,6.97
22850,11/28/2022 11:00:00,16.25,-24.44,6.97
22851,11/28/2022 11:15:00,16.25,-24.42,6.97
22852,11/28/2022 11:30:00,16.27,-24.42,6.97
22853,11/28/2022 11:45:00,16.30,-24.47,6.98
22854,11/28/2022 12:00:00,16.37,-24.44,6.97
22855,11/28/2022 12:15:00,16.49,-24.45,6.97
22856,11/28/2022 12:30:00,16.61,-24.44,6.97
22857,11/28/2022 12:45:00,16.75,-24.38,6.97
22858,11/28/2022 13:00:00,16.89,-24.38,6.97
22859,11/28/2022 13:15:00,17.03,-24.34,6.97
22860,11/28/2022 13:30:00,17.20,-24.30,6.97
22861,11/28/2022 13:45:00,17.34,-24.28,6.97
22862,11/28/2022 14:00:00,17.46,-24.30,6.97
22863,11/28/2022 14:15:00,17.58,-24.31,6.97
22864,11/28/2022 14:30:00,17.68,-24.27,6.97
22865,11/28/2022 14:45:00,17.77,-24.24,6.97
22866,11/28/2022 15:00:00,17.84,-24.25,6.97
22867,11/28/2022 15:15:00,17.87,-24.24,6.97
22868,11/28/2022 15:30:00,17.84,-24.22,6.97
22869,11/28/2022 15:45:00,17.82,-24.22,6.97
22870,11/28/2022 16:00:00,17.82,-24.22,6.97
22871,11/28/2022 16:15:00,17.80,-24.25,6.97
22872,11/28/2022 16:30:00,17.75,-24.25,6.97
22873,11/28/2022 16:45:00,17.72,-24.25,6.97
22874,11/28/2022 17:00:00,17.70,-24.28,6.97
22875,11/28/2022 17:15:00,17.68,-24.28,6.97
22876,11/28/2022 17:30:00,17.63,-24.22,6.97
22877,11/28/2022 17:45:00,17.61,-24.31,6.97
22878,11/28/2022 18:00:00,17.58,-24.31,6.97
22879,11/28/2022 18:15:00,17.53,-24.28,6.97
22880,11/28/2022 18:30:00,17.51,-24.30,6.97
22881,11/28/2022 18:45:00,17.46,-24.31,6.97
22882,11/28/2022 19:00:00,17.44,-24.34,6.97
22883,11/28/2022 19:15:00,17.39,-24.31,6.97
22884,11/28/2022 19:30:00,17.37,-24.33,6.97
22885,11/28/2022 19:45:00,17.32,-24.33,6.97
22886,11/28/2022 20:00:00,17.27,-24.31,6.97
22887,11/28/2022 20:15:00,17.22,-24.36,6.97
22888,11/28/2022 20:30:00,17.20,-24.41,6.97
22889,11/28/2022 20:45:00,17.15,-24.39,6.97
22890,11/28/2022 21:00:00,17.11,-24.44,6.97
22891,11/28/2022 21:15:00,17.08,-24.45,6.98
22892,11/28/2022 21:30:00,17.03,-24.50,6.98
22893,11/28/2022 21:45:00,16.99,-24.50,6.98
22894,11/28/2022 22:00:00,16.94,-24.52,6.98
22895,11/28/2022 22:15:00,16.89,-24.53,6.98
22896,11/28/2022 22:30:00,16.84,-24.53,6.98
22897,11/28/2022 22:45:00,16.80,-24.50,6.98
22898,11/28/2022 23:00:00,16.75,-24.50,6.98
22899,11/28/2022 23:15:00,16.70,-24.53,6.98
22900,11/28/2022 23:30:00,16.65,-24.58,6.98
22901,11/28/2022 23:45:00,16.63,-24.56,6.98
22902,11/29/2022 00:00:00,16.58,-24.59,6.98
22903,11/29/2022 00:15:00,16.53,-24.66,6.98
22904,11/29/2022 00:30:00,16.49,-24.70,6.98
22905,11/29/2022 00:45:00,16.44,-24.70,6.98
22906,11/29/2022 01:00:00,16.39,-24.67,6.98
22907,11/29/2022 01:15:00,16.34,-24.69,6.98
22908,11/29/2022 01:30:00,16.30,-24.72,6.98
22909,11/29/2022 01:45:00,16.25,-24.80,6.98
22910,11/29/2022 02:00:00,16.20,-24.84,6.98
22911,11/29/2022 02:15:00,16.15,-24.84,6.98
22912,11/29/2022 02:30:00,16.13,-24.88,6.98
22913,11/29/2022 02:45:00,16.08,-24.89,6.98
22914,11/29/2022 03:00:00,16.03,-24.95,6.98
22915,11/29/2022 03:15:00,15.99,-24.99,6.98
22916,11/29/2022 03:30:00,15.94,-25.02,6.98
22917,11/29/2022 03:45:00,15.89,-25.05,6.99
22918,11/29/2022 04:00:00,15.84,-25.09,6.99
22919,11/29/2022 04:15:00,15.80,-25.14,6.99
22920,11/29/2022 04:30:00,15.75,-25.17,6.99
22921,11/29/2022 04:45:00,15.70,-25.16,6.99
22922,11/29/2022 05:00:00,15.65,-25.17,6.99
22923,11/29/2022 05:15:00,15.60,-25.27,6.99
22924,11/29/2022 05:30:00,15.58,-25.30,6.99
22925,11/29/2022 05:45:00,15.53,-25.33,6.99
22926,11/29/2022 06:00:00,15.49,-25.34,6.99
22927,11/29/2022 06:15:00,15.44,-25.34,6.99
22928,11/29/2022 06:30:00,15.39,-25.39,6.99
22929,11/29/2022 06:45:00,15.37,-25.42,6.99
22930,11/29/2022 07:00:00,15.32,-25.47,6.99
22931,11/29/2022 07:15:00,15.27,-25.45,6.99
22932,11/29/2022 07:30:00,15.22,-25.45,6.99
22933,11/29/2022 07:45:00,15.17,-25.42,6.99
22934,11/29/2022 08:00:00,15.15,-25.49,6.99
22935,11/29/2022 08:15:00,15.10,-25.45,6.99
22936,11/29/2022 08:30:00,15.08,-25.55,6.99
22937,11/29/2022 08:45:00,15.03,-25.55,6.99
22938,11/29/2022 09:00:00,15.01,-25.56,6.99
22939,11/29/2022 09:15:00,14.98,-25.70,7.00
22940,11/29/2022 09:30:00,14.96,-25.75,7.00
22941,11/29/2022 09:45:00,14.94,-25.74,7.00
22942,11/29/2022 10:00:00,14.91,-25.70,7.00
22943,11/29/2022 10:15:00,14.91,-25.77,7.00
22944,11/29/2022 10:30:00,14.91,-25.80,7.00
22945,11/29/2022 10:45:00,14.96,-25.80,7.00
22946,11/29/2022 11:00:00,15.01,-25.78,7.00
22947,11/29/2022 11:15:00,15.06,-25.80,7.00
22948,11/29/2022 11:30:00,15.08,-25.75,7.00
22949,11/29/2022 11:45:00,15.10,-25.77,7.00
22950,11/29/2022 12:00:00,15.17,-25.75,7.00
22951,11/29/2022 12:15:00,15.29,-25.72,7.00
22952,11/29/2022 12:30:00,15.41,-25.72,7.00
22953,11/29/2022 12:45:00,15.56,-25.67,7.00
22954,11/29/2022 13:00:00,15.70,-25.67,7.00
22955,11/29/2022 13:15:00,15.84,-25.67,7.00
22956,11/29/2022 13:30:00,15.99,-25.59,6.99
22957,11/29/2022 13:45:00,16.15,-25.61,6.99
22958,11/29/2022 14:00:00,16.30,-25.55,6.99
22959,11/29/2022 14:15:00,16.42,-25.52,6.99
22960,11/29/2022 14:30:00,16.53,-25.47,6.99
22961,11/29/2022 14:45:00,16.63,-25.45,6.99
22962,11/29/2022 15:00:00,16.72,-25.50,6.99
22963,11/29/2022 15:15:00,16.75,-25.52,6.99
22964,11/29/2022 15:30:00,16.77,-25.50,6.99
22965,11/29/2022 15:45:00,16.77,-25.53,6.99
22966,11/29/2022 16:00:00,16.77,-25.52,6.99
22967,11/29/2022 16:15:00,16.77,-25.52,6.99
22968,11/29/2022 16:30:00,16.77,-25.52,6.99
22969,11/29/2022 16:45:00,16.75,-25.55,6.99
22970,11/29/2022 17:00:00,16.72,-25.53,6.99
22971,11/29/2022 17:15:00,16.70,-25.55,6.99
22972,11/29/2022 17:30:00,16.68,-25.55,6.99
22973,11/29/2022 17:45:00,16.65,-25.56,6.99
22974,11/29/2022 18:00:00,16.61,-25.58,6.99
22975,11/29/2022 18:15:00,16.58,-25.61,6.99
22976,11/29/2022 18:30:00,16.53,-25.64,7.00
22977,11/29/2022 18:45:00,16.49,-25.61,6.99
22978,11/29/2022 19:00:00,16.44,-25.64,7.00
22979,11/29/2022 19:15:00,16.42,-25.66,7.00
22980,11/29/2022 19:30:00,16.37,-25.66,7.00
22981,11/29/2022 19:45:00,16.32,-25.61,6.99
22982,11/29/2022 20:00:00,16.30,-25.58,6.99
22983,11/29/2022 20:15:00,16.25,-25.58,6.99
22984,11/29/2022 20:30:00,16.22,-25.53,6.99
22985,11/29/2022 20:45:00,16.18,-25.59,6.99
22986,11/29/2022 21:00:00,16.15,-25.58,6.99
22987,11/29/2022 21:15:00,16.11,-25.63,7.00
22988,11/29/2022 21:30:00,16.08,-25.63,7.00
22989,11/29/2022 21:45:00,16.03,-25.64,7.00
22990,11/29/2022 22:00:00,16.01,-25.66,7.00
22991,11/29/2022 22:15:00,15.99,-25.69,7.00
22992,11/29/2022 22:30:00,15.94,-25.70,7.00
22993,11/29/2022 22:45:00,15.91,-25.70,7.00
22994,11/29/2022 23:00:00,15.89,-25.70,7.00
22995,11/29/2022 23:15:00,15.84,-25.67,7.00
22996,11/29/2022 23:30:00,15.82,-25.72,7.00
22997,11/29/2022 23:45:00,15.80,-25.69,7.00
22998,11/30/2022 00:00:00,15.77,-25.70,7.00
22999,11/30/2022 00:15:00,15.75,-25.70,7.00
23000,11/30/2022 00:30:00,15.72,-25.74,7.00
23001,11/30/2022 00:45:00,15.70,-25.74,7.00
23002,11/30/2022 01:00:00,15.68,-25.74,7.00
23003,11/30/2022 01:15:00,15.68,-25.72,7.00
23004,11/30/2022 01:30:00,15.65,-25.75,7.00
23005,11/30/2022 01:45:00,15.63,-25.64,7.00
23006,11/30/2022 02:00:00,15.63,-25.67,7.00
23007,11/30/2022 02:15:00,15.60,-25.64,7.00
23008,11/30/2022 02:30:00,15.58,-25.70,7.00
23009,11/30/2022 02:45:00,15.58,-25.70,7.00
23010,11/30/2022 03:00:00,15.56,-25.74,7.00
23011,11/30/2022 03:15:00,15.53,-25.75,7.00
23012,11/30/2022 03:30:00,15.53,-25.69,7.00
23013,11/30/2022 03:45:00,15.51,-25.69,7.00
23014,11/30/2022 04:00:00,15.51,-25.70,7.00
23015,11/30/2022 04:15:00,15.49,-25.74,7.00
23016,11/30/2022 04:30:00,15.49,-25.77,7.00
23017,11/30/2022 04:45:00,15.46,-25.80,7.00
23018,11/30/2022 05:00:00,15.46,-25.77,7.00
23019,11/30/2022 05:15:00,15.46,-25.81,7.00
23020,11/30/2022 05:30:00,15.44,-25.86,7.00
23021,11/30/2022 05:45:00,15.44,-25.77,7.00
23022,11/30/2022 06:00:00,15.44,-25.78,7.00
23023,11/30/2022 06:15:00,15.44,-25.81,7.00
23024,11/30/2022 06:30:00,15.44,-25.75,7.00
23025,11/30/2022 06:45:00,15.44,-25.77,7.00
23026,11/30/2022 07:00:00,15.44,-25.80,7.00
23027,11/30/2022 07:15:00,15.44,-25.81,7.00
23028,11/30/2022 07:30:00,15.44,-25.86,7.00
23029,11/30/2022 07:45:00,15.44,-25.86,7.00
23030,11/30/2022 08:00:00,15.44,-25.89,7.00
23031,11/30/2022 08:15:00,15.44,-25.88,7.00
23032,11/30/2022 08:30:00,15.46,-25.83,7.00
23033,11/30/2022 08:45:00,15.46,-25.78,7.00
23034,11/30/2022 09:00:00,15.49,-25.83,7.00
23035,11/30/2022 09:15:00,15.49,-25.88,7.00
23036,11/30/2022 09:30:00,15.51,-25.83,7.00
23037,11/30/2022 09:45:00,16.65,-25.70,7.00
23038,11/30/2022 10:00:00,16.18,-25.61,6.99
23039,11/30/2022 10:15:00,15.87,-26.06,7.00
23040,11/30/2022 10:30:00,15.75,-26.49,7.01
23041,11/30/2022 10:45:00,15.65,-26.58,7.01
23042,11/30/2022 11:00:00,15.51,-26.84,7.02
23043,11/30/2022 11:15:00,15.44,-27.00,7.02
23044,11/30/2022 11:30:00,15.39,-27.00,7.02
23045,11/30/2022 11:45:00,15.37,-26.94,7.02
23046,11/30/2022 12:00:00,15.37,-26.84,7.02
23047,11/30/2022 12:15:00,15.37,-26.78,7.02
23048,11/30/2022 12:30:00,15.39,-26.70,7.01
23049,11/30/2022 12:45:00,15.39,-26.70,7.01
23050,11/30/2022 13:00:00,15.41,-26.59,7.01
23051,11/30/2022 13:15:00,15.44,-26.63,7.01
23052,11/30/2022 13:30:00,15.46,-26.64,7.01
23053,11/30/2022 13:45:00,15.49,-26.64,7.01
23054,11/30/2022 14:00:00,15.53,-26.59,7.01
23055,11/30/2022 14:15:00,15.56,-26.56,7.01
23056,11/30/2022 14:30:00,15.63,-26.53,7.01
23057,11/30/2022 14:45:00,15.65,-26.52,7.01
23058,11/30/2022 15:00:00,15.70,-26.44,7.01
23059,11/30/2022 15:15:00,15.75,-26.41,7.01
23060,11/30/2022 15:30:00,15.80,-26.38,7.01
23061,11/30/2022 15:45:00,15.84,-26.34,7.01
23062,11/30/2022 16:00:00,15.89,-26.31,7.01
23063,11/30/2022 16:15:00,15.94,-26.28,7.01
23064,11/30/2022 16:30:00,15.99,-26.28,7.01
23065,11/30/2022 16:45:00,16.03,-26.24,7.01
23066,11/30/2022 17:00:00,16.08,-26.19,7.01
23067,11/30/2022 17:15:00,16.11,-26.17,7.00
23068,11/30/2022 17:30:00,16.15,-26.13,7.00
23069,11/30/2022 17:45:00,16.20,-26.13,7.00
23070,11/30/2022 18:00:00,16.22,-26.09,7.00
23071,11/30/2022 18:15:00,16.25,-26.02,7.00
23072,11/30/2022 18:30:00,16.27,-26.02,7.00
23073,11/30/2022 18:45:00,16.30,-25.97,7.00
23074,11/30/2022 19:00:00,16.32,-25.95,7.00
23075,11/30/2022 19:15:00,16.34,-25.94,7.00
23076,11/30/2022 19:30:00,16.37,-25.86,7.00
23077,11/30/2022 19:45:00,16.39,-25.84,7.00
23078,11/30/2022 20:00:00,16.39,-25.80,7.00
23079,11/30/2022 20:15:00,16.42,-25.75,7.00
23080,11/30/2022 20:30:00,16.44,-25.74,7.00
23081,11/30/2022 20:45:00,16.46,-25.70,7.00
23082,11/30/2022 21:00:00,16.46,-25.67,7.00
23083,11/30/2022 21:15:00,16.49,-25.63,7.00
23084,11/30/2022 21:30:00,16.51,-25.59,6.99
23085,11/30/2022 21:45:00,16.51,-25.49,6.99
23086,11/30/2022 22:00:00,16.53,-25.47,6.99
23087,11/30/2022 22:15:00,16.53,-25.41,6.99
23088,11/30/2022 22:30:00,16.53,-25.38,6.99
23089,11/30/2022 22:45:00,16.53,-25.34,6.99
23090,11/30/2022 23:00:00,16.53,-25.30,6.99
23091,11/30/2022 23:15:00,16.51,-25.27,6.99
23092,11/30/2022 23:30:00,16.51,-25.20,6.99
23093,11/30/2022 23:45:00,16.49,-25.16,6.99
23094,12/01/2022 00:00:00,16.49,-25.16,6.99
23095,12/01/2022 00:15:00,16.46,-25.13,6.99
23096,12/01/2022 00:30:00,16.44,-25.03,6.98
23097,12/01/2022 00:45:00,16.44,-24.99,6.98
23098,12/01/2022 01:00:00,16.42,-24.99,6.98
23099,12/01/2022 01:15:00,16.39,-24.99,6.98
23100,12/01/2022 01:30:00,16.37,-24.94,6.98
23101,12/01/2022 01:45:00,16.34,-24.88,6.98
23102,12/01/2022 02:00:00,16.32,-24.94,6.98
23103,12/01/2022 02:15:00,16.30,-24.89,6.98
23104,12/01/2022 02:30:00,16.25,-24.92,6.98
23105,12/01/2022 02:45:00,16.22,-24.88,6.98
23106,12/01/2022 03:00:00,16.20,-24.86,6.98
23107,12/01/2022 03:15:00,16.15,-24.88,6.98
23108,12/01/2022 03:30:00,16.13,-24.88,6.98
23109,12/01/2022 03:45:00,16.11,-24.84,6.98
23110,12/01/2022 04:00:00,16.06,-24.83,6.98
23111,12/01/2022 04:15:00,16.01,-24.84,6.98
23112,12/01/2022 04:30:00,15.99,-24.91,6.98
23113,12/01/2022 04:45:00,15.94,-24.92,6.98
23114,12/01/2022 05:00:00,15.91,-25.02,6.98
23115,12/01/2022 05:15:00,15.87,-24.97,6.98
23116,12/01/2022 05:30:00,15.84,-24.95,6.98
23117,12/01/2022 05:45:00,15.80,-24.97,6.98
23118,12/01/2022 06:00:00,15.75,-24.99,6.98
23119,12/01/2022 06:15:00,15.72,-24.95,6.98
23120,12/01/2022 06:30:00,15.68,-25.00,6.98
23121,12/01/2022 06:45:00,15.65,-24.94,6.98
23122,12/01/2022 07:00:00,15.60,-25.02,6.98
23123,12/01/2022 07:15:00,15.56,-25.03,6.98
23124,12/01/2022 07:30:00,15.53,-25.05,6.99
23125,12/01/2022 07:45:00,15.49,-25.05,6.99
23126,12/01/2022 08:00:00,15.44,-25.03,6.98
23127,12/01/2022 08:15:00,15.39,-25.06,6.99
23128,12/01/2022 08:30:00,15.37,-25.13,6.99
23129,12/01/2022 08:45:00,15.32,-25.14,6.99
23130,12/01/2022 09:00:00,15.27,-25.19,6.99
23131,12/01/2022 09:15:00,15.22,-25.22,6.99
23132,12/01/2022 09:30:00,15.20,-25.31,6.99
23133,12/01/2022 09:45:00,15.15,-25.30,6.99
23134,12/01/2022 10:00:00,15.13,-25.30,6.99
23135,12/01/2022 10:15:00,15.08,-25.41,6.99
23136,12/01/2022 10:30:00,15.06,-25.34,6.99
23137,12/01/2022 10:45:00,15.03,-25.45,6.99
23138,12/01/2022 11:00:00,15.01,-25.47,6.99
23139,12/01/2022 11:15:00,14.98,-25.45,6.99
23140,12/01/2022 11:30:00,14.96,-25.45,6.99
23141,12/01/2022 11:45:00,14.96,-25.44,6.99
23142,12/01/2022 12:00:00,14.94,-25.47,6.99
23143,12/01/2022 12:15:00,14.94,-25.45,6.99
23144,12/01/2022 12:30:00,14.91,-25.47,6.99
23145,12/01/2022 12:45:00,14.91,-25.44,6.99
23146,12/01/2022 13:00:00,14.94,-25.44,6.99
23147,12/01/2022 13:15:00,14.96,-25.39,6.99
23148,12/01/2022 13:30:00,14.98,-25.42,6.99
23149,12/01/2022 13:45:00,15.03,-25.30,6.99
23150,12/01/2022 14:00:00,15.10,-25.33,6.99
23151,12/01/2022 14:15:00,15.17,-25.31,6.99
23152,12/01/2022 14:30:00,15.25,-25.20,6.99
23153,12/01/2022 14:45:00,15.32,-25.22,6.99
23154,12/01/2022 15:00:00,15.39,-25.14,6.99
23155,12/01/2022 15:15:00,15.46,-25.09,6.99
23156,12/01/2022 15:30:00,15.53,-25.11,6.99
23157,12/01/2022 15:45:00,15.58,-25.16,6.99
23158,12/01/2022 16:00:00,15.60,-25.09,6.99
23159,12/01/2022 16:15:00,15.63,-25.08,6.99
23160,12/01/2022 16:30:00,15.65,-25.14,6.99
23161,12/01/2022 16:45:00,15.68,-25.09,6.99
23162,12/01/2022 17:00:00,15.68,-25.09,6.99
23163,12/01/2022 17:15:00,15.68,-25.02,6.98
23164,12/01/2022 17:30:00,15.65,-24.99,6.98
23165,12/01/2022 17:45:00,15.65,-25.03,6.98
23166,12/01/2022 18:00:00,15.63,-25.06,6.99
23167,12/01/2022 18:15:00,15.60,-25.09,6.99
23168,12/01/2022 18:30:00,15.58,-25.03,6.98
23169,12/01/2022 18:45:00,15.56,-25.06,6.99
23170,12/01/2022 19:00:00,15.53,-25.00,6.98
23171,12/01/2022 19:15:00,15.51,-25.06,6.99
23172,12/01/2022 19:30:00,15.49,-25.06,6.99
23173,12/01/2022 19:45:00,15.46,-25.09,6.99
23174,12/01/2022 20:00:00,15.41,-25.08,6.99
23175,12/01/2022 20:15:00,15.39,-25.11,6.99
23176,12/01/2022 20:30:00,15.34,-25.13,6.99
23177,12/01/2022 20:45:00,15.29,-25.14,6.99
23178,12/01/2022 21:00:00,15.27,-25.17,6.99
23179,12/01/2022 21:15:00,15.22,-25.19,6.99
23180,12/01/2022 21:30:00,15.17,-25.09,6.99
23181,12/01/2022 21:45:00,15.15,-25.25,6.99
23182,12/01/2022 22:00:00,15.10,-25.24,6.99
23183,12/01/2022 22:15:00,15.06,-25.25,6.99
23184,12/01/2022 22:30:00,15.01,-25.28,6.99
23185,12/01/2022 22:45:00,14.98,-25.31,6.99
23186,12/01/2022 23:00:00,14.94,-25.31,6.99
23187,12/01/2022 23:15:00,14.89,-25.34,6.99
23188,12/01/2022 23:30:00,14.84,-25.39,6.99
23189,12/01/2022 23:45:00,14.79,-25.44,6.99
