#,Date ,"Abs Pres, kPa (LGR S/N: 20853267, SEN S/N: 20853267)","Temp, °C (LGR S/N: 20853267, SEN S/N: 20853267)","Abs Pres Barom., kPa (LGR S/N: 21132118, SEN S/N: 21132118)",Sensor_Depth
42728,8/17/2023 12:30,101.268,27.665,101.33,-0.006
42729,8/17/2023 12:45,101.247,28.357,101.3,-0.005
42730,8/17/2023 13:00,101.237,28.754,101.321,-0.009
42731,8/17/2023 13:15,101.229,28.853,101.281,-0.005
42732,8/17/2023 13:30,101.204,29.452,101.27,-0.007
42733,8/17/2023 13:45,101.189,29.652,101.231,-0.004
42734,8/17/2023 14:00,101.183,29.352,101.207,-0.002
42735,8/17/2023 14:15,101.115,29.752,101.199,-0.009
42736,8/17/2023 14:30,101.108,30.356,101.19,-0.008
42737,8/17/2023 14:45,101.053,30.457,101.125,-0.007
42738,8/17/2023 15:00,101.106,29.752,101.147,-0.004
42739,8/17/2023 15:15,101.053,29.953,101.122,-0.007
42740,8/17/2023 15:30,101.066,29.652,101.096,-0.003
42741,8/17/2023 15:45,101.082,29.053,101.087,-0.001
42742,8/17/2023 16:00,101.157,28.159,101.124,0.003
42743,8/17/2023 16:15,101.15,27.862,101.13,0.002
42744,8/17/2023 16:30,101.176,27.764,101.157,0.002
42745,8/17/2023 16:45,101.221,27.272,101.168,0.005
42746,8/17/2023 17:00,101.176,26.977,101.121,0.006
42747,8/17/2023 17:15,101.164,26.879,101.091,0.007
42748,8/17/2023 17:30,101.187,26.683,101.093,0.01
42749,8/17/2023 17:45,101.191,26.488,101.104,0.009
42750,8/17/2023 18:00,101.243,26.292,101.132,0.011
42751,8/17/2023 18:15,101.272,26.292,101.104,0.017
42752,8/17/2023 18:30,101.316,26.195,101.133,0.019
42753,8/17/2023 18:45,101.314,26.097,101.129,0.019
42754,8/17/2023 19:00,101.337,25.902,101.147,0.019
42755,8/17/2023 19:15,101.372,25.805,101.176,0.02
42756,8/17/2023 19:30,101.36,25.708,101.172,0.019
42757,8/17/2023 19:45,101.348,25.61,101.168,0.018
42758,8/17/2023 20:00,101.374,25.513,101.172,0.021
42759,8/17/2023 20:15,101.355,25.513,101.167,0.019
42760,8/17/2023 20:30,101.352,25.416,101.198,0.016
42761,8/17/2023 20:45,101.359,25.319,101.205,0.016
42762,8/17/2023 21:00,101.359,25.319,101.2,0.016
42763,8/17/2023 21:15,101.337,25.222,101.187,0.015
42764,8/17/2023 21:30,101.346,25.222,101.182,0.017
42765,8/17/2023 21:45,101.325,25.125,101.202,0.013
42766,8/17/2023 22:00,101.325,25.125,101.197,0.013
42767,8/17/2023 22:15,101.312,25.028,101.194,0.012
42768,8/17/2023 22:30,101.312,25.028,101.17,0.015
42769,8/17/2023 22:45,101.291,24.931,101.156,0.014
42770,8/17/2023 23:00,101.272,24.931,101.145,0.013
42771,8/17/2023 23:15,101.24,24.835,101.109,0.013
42772,8/17/2023 23:30,101.25,24.835,101.12,0.013
42773,8/17/2023 23:45,101.24,24.835,101.107,0.014
42774,8/18/2023 0:00,101.202,24.835,101.093,0.011
42775,8/18/2023 0:15,101.199,24.738,101.068,0.013
42776,8/18/2023 0:30,101.171,24.738,101.068,0.011
42777,8/18/2023 0:45,101.161,24.738,101.043,0.012
42778,8/18/2023 1:00,101.13,24.641,101.019,0.011
42779,8/18/2023 1:15,101.121,24.641,100.994,0.013
42780,8/18/2023 1:30,101.102,24.641,101.002,0.01
42781,8/18/2023 1:45,101.108,24.545,100.98,0.013
42782,8/18/2023 2:00,101.118,24.545,100.978,0.014
42783,8/18/2023 2:15,101.105,24.448,101.011,0.01
42784,8/18/2023 2:30,101.134,24.448,100.997,0.014
42785,8/18/2023 2:45,101.121,24.351,100.997,0.013
42786,8/18/2023 3:00,101.14,24.351,101.016,0.013
42787,8/18/2023 3:15,101.147,24.255,100.992,0.016
42788,8/18/2023 3:30,101.154,24.158,101.014,0.014
42789,8/18/2023 3:45,101.173,24.158,101.005,0.017
42790,8/18/2023 4:00,101.16,24.062,100.992,0.017
42791,8/18/2023 4:15,101.17,24.062,101.022,0.015
42792,8/18/2023 4:30,101.186,23.966,101.019,0.017
42793,8/18/2023 4:45,101.202,23.869,101.038,0.017
42794,8/18/2023 5:00,101.23,23.869,101.072,0.016
42795,8/18/2023 5:15,101.255,23.773,101.08,0.018
42796,8/18/2023 5:30,101.262,23.677,101.118,0.015
42797,8/18/2023 5:45,101.268,23.581,101.118,0.015
42798,8/18/2023 6:00,101.29,23.677,101.129,0.016
42799,8/18/2023 6:15,101.287,23.581,101.146,0.014
42800,8/18/2023 6:30,101.297,23.581,101.146,0.015
42801,8/18/2023 6:45,101.313,23.484,101.16,0.016
42802,8/18/2023 7:00,101.3,23.388,101.179,0.012
42803,8/18/2023 7:15,101.31,23.388,101.211,0.01
42804,8/18/2023 7:30,101.329,23.388,101.232,0.01
42805,8/18/2023 7:45,101.335,23.292,101.209,0.013
42806,8/18/2023 8:00,101.325,23.292,101.221,0.011
42807,8/18/2023 8:15,101.31,23.388,101.212,0.01
42808,8/18/2023 8:30,101.338,23.388,101.248,0.009
42809,8/18/2023 8:45,101.338,23.388,101.247,0.009
42810,8/18/2023 9:00,101.341,23.484,101.271,0.007
42811,8/18/2023 9:15,101.322,23.773,101.26,0.006
42812,8/18/2023 9:30,101.312,24.062,101.26,0.005
42813,8/18/2023 9:45,101.308,24.255,101.276,0.003
42814,8/18/2023 10:00,101.311,24.351,101.255,0.006
42815,8/18/2023 10:15,101.317,24.545,101.285,0.003
42816,8/18/2023 10:30,101.32,24.641,101.292,0.003
42817,8/18/2023 10:45,101.333,24.448,101.284,0.005
42818,8/18/2023 11:00,101.304,24.738,101.284,0.002
42819,8/18/2023 11:15,101.284,25.028,101.266,0.002
42820,8/18/2023 11:30,101.237,25.708,101.268,-0.003
42821,8/18/2023 11:45,101.218,25.708,101.225,-0.001
42822,8/18/2023 12:00,101.227,25.708,101.222,0.001
42823,8/18/2023 12:15,101.235,26,101.245,-0.001
42824,8/18/2023 12:30,101.176,26.977,101.229,-0.005
42825,8/18/2023 12:45,101.164,27.272,101.221,-0.006
42826,8/18/2023 13:00,101.126,27.665,101.195,-0.007
42827,8/18/2023 13:15,101.119,27.764,101.177,-0.006
42828,8/18/2023 13:30,101.119,27.764,101.174,-0.006
42829,8/18/2023 13:45,101.076,27.961,101.167,-0.009
42830,8/18/2023 14:00,101.069,28.456,101.139,-0.007
42831,8/18/2023 14:15,101.077,28.853,101.145,-0.007
42832,8/18/2023 14:30,101.066,28.754,101.132,-0.007
42833,8/18/2023 14:45,101.09,28.159,101.145,-0.006
42834,8/18/2023 15:00,101.071,28.555,101.138,-0.007
42835,8/18/2023 15:15,101.112,27.862,101.148,-0.004
42836,8/18/2023 15:30,101.105,27.961,101.131,-0.003
42837,8/18/2023 15:45,101.107,28.06,101.153,-0.005
42838,8/18/2023 16:00,101.105,27.961,101.149,-0.005
42839,8/18/2023 16:15,101.095,27.961,101.157,-0.006
42840,8/18/2023 16:30,101.121,27.468,101.163,-0.004
42841,8/18/2023 16:45,101.167,26.292,101.154,0.001
42842,8/18/2023 17:00,101.161,25.708,101.157,0
42843,8/18/2023 17:15,101.178,25.319,101.148,0.003
42844,8/18/2023 17:30,101.201,25.125,101.154,0.005
42845,8/18/2023 17:45,101.234,24.931,101.17,0.007
42846,8/18/2023 18:00,101.212,24.835,101.193,0.002
42847,8/18/2023 18:15,101.247,24.738,101.18,0.007
42848,8/18/2023 18:30,101.25,24.835,101.196,0.006
42849,8/18/2023 18:45,101.269,24.835,101.196,0.007
42850,8/18/2023 19:00,101.285,24.738,101.213,0.007
42851,8/18/2023 19:15,101.313,24.738,101.239,0.008
42852,8/18/2023 19:30,101.329,24.641,101.246,0.008
42853,8/18/2023 19:45,101.362,24.448,101.268,0.01
42854,8/18/2023 20:00,101.397,24.351,101.304,0.01
42855,8/18/2023 20:15,101.425,24.351,101.31,0.012
42856,8/18/2023 20:30,101.451,24.255,101.323,0.013
42857,8/18/2023 20:45,101.457,24.158,101.339,0.012
42858,8/18/2023 21:00,101.476,24.158,101.359,0.012
42859,8/18/2023 21:15,101.483,24.062,101.356,0.013
42860,8/18/2023 21:30,101.48,23.966,101.372,0.011
42861,8/18/2023 21:45,101.505,23.869,101.366,0.014
42862,8/18/2023 22:00,101.502,23.773,101.374,0.013
42863,8/18/2023 22:15,101.54,23.773,101.415,0.013
42864,8/18/2023 22:30,101.53,23.773,101.39,0.014
42865,8/18/2023 22:45,101.546,23.677,101.409,0.014
42866,8/18/2023 23:00,101.537,23.677,101.406,0.013
42867,8/18/2023 23:15,101.553,23.581,101.417,0.014
42868,8/18/2023 23:30,101.553,23.581,101.425,0.013
42869,8/18/2023 23:45,101.55,23.484,101.414,0.014
42870,8/19/2023 0:00,101.569,23.484,101.411,0.016
42871,8/19/2023 0:15,101.594,23.388,101.445,0.015
42872,8/19/2023 0:30,101.594,23.388,101.434,0.016
42873,8/19/2023 0:45,101.572,23.292,101.439,0.014
42874,8/19/2023 1:00,101.591,23.292,101.433,0.016
42875,8/19/2023 1:15,101.597,23.196,101.415,0.019
42876,8/19/2023 1:30,101.594,23.1,101.434,0.016
42877,8/19/2023 1:45,101.601,23.004,101.453,0.015
42878,8/19/2023 2:00,101.591,23.004,101.447,0.015
42879,8/19/2023 2:15,101.597,22.908,101.426,0.017
42880,8/19/2023 2:30,101.604,22.812,101.441,0.017
42881,8/19/2023 2:45,101.61,22.717,101.438,0.018
42882,8/19/2023 3:00,101.616,22.621,101.453,0.017
42883,8/19/2023 3:15,101.616,22.333,101.457,0.016
42884,8/19/2023 3:30,101.628,22.142,101.468,0.016
42885,8/19/2023 3:45,101.644,22.046,101.479,0.017
42886,8/19/2023 4:00,101.669,21.951,101.49,0.018
42887,8/19/2023 4:15,101.681,21.76,101.523,0.016
42888,8/19/2023 4:30,101.688,21.664,101.553,0.014
42889,8/19/2023 4:45,101.732,21.569,101.546,0.019
42890,8/19/2023 5:00,101.747,21.473,101.575,0.018
42891,8/19/2023 5:15,101.763,21.378,101.605,0.016
42892,8/19/2023 5:30,101.778,21.282,101.627,0.015
42893,8/19/2023 5:45,101.781,21.091,101.635,0.015
42894,8/19/2023 6:00,101.806,20.996,101.639,0.017
42895,8/19/2023 6:15,101.831,20.901,101.661,0.017
42896,8/19/2023 6:30,101.84,20.901,101.683,0.016
42897,8/19/2023 6:45,101.859,20.901,101.701,0.016
42898,8/19/2023 7:00,101.893,20.805,101.729,0.017
42899,8/19/2023 7:15,101.909,20.71,101.761,0.015
42900,8/19/2023 7:30,101.918,20.71,101.803,0.012
42901,8/19/2023 7:45,101.947,20.71,101.827,0.012
42902,8/19/2023 8:00,101.947,20.71,101.844,0.011
42903,8/19/2023 8:15,101.944,20.901,101.841,0.011
42904,8/19/2023 8:30,101.948,20.996,101.854,0.01
42905,8/19/2023 8:45,101.98,21.091,101.89,0.009
42906,8/19/2023 9:00,101.99,21.378,101.916,0.008
42907,8/19/2023 9:15,101.984,21.473,101.932,0.005
42908,8/19/2023 9:30,101.969,21.569,101.95,0.002
42909,8/19/2023 9:45,101.994,21.76,101.932,0.006
42910,8/19/2023 10:00,101.973,21.951,101.934,0.004
42911,8/19/2023 10:15,101.983,22.238,101.94,0.004
42912,8/19/2023 10:30,101.97,22.429,101.947,0.002
42913,8/19/2023 10:45,101.942,22.717,101.951,-0.001
42914,8/19/2023 11:00,101.939,22.908,101.93,0.001
42915,8/19/2023 11:15,101.907,23.1,101.93,-0.002
42916,8/19/2023 11:30,101.891,23.484,101.902,-0.001
42917,8/19/2023 11:45,101.872,23.773,101.905,-0.003
42918,8/19/2023 12:00,101.859,23.966,101.909,-0.005
42919,8/19/2023 12:15,101.84,24.255,101.88,-0.004
42920,8/19/2023 12:30,101.805,25.319,101.883,-0.008
42921,8/19/2023 12:45,101.801,26.585,101.875,-0.008
42922,8/19/2023 13:00,101.781,27.272,101.844,-0.006
42923,8/19/2023 13:15,101.828,26.879,101.825,0
42924,8/19/2023 13:30,101.783,26.977,101.817,-0.003
42925,8/19/2023 13:45,101.755,27.37,101.832,-0.008
42926,8/19/2023 14:00,101.76,27.173,101.803,-0.004
42927,8/19/2023 14:15,101.715,27.665,101.763,-0.005
42928,8/19/2023 14:30,101.686,28.06,101.745,-0.006
42929,8/19/2023 14:45,101.686,28.456,101.732,-0.005
42930,8/19/2023 15:00,101.693,28.357,101.754,-0.006
42931,8/19/2023 15:15,101.674,28.357,101.724,-0.005
42932,8/19/2023 15:30,101.671,28.655,101.722,-0.005
42933,8/19/2023 15:45,101.688,28.555,101.719,-0.003
42934,8/19/2023 16:00,101.686,28.456,101.715,-0.003
42935,8/19/2023 16:15,101.662,28.258,101.697,-0.004
42936,8/19/2023 16:30,101.696,27.665,101.702,-0.001
42937,8/19/2023 16:45,101.744,26.585,101.709,0.004
42938,8/19/2023 17:00,101.722,26.097,101.713,0.001
42939,8/19/2023 17:15,101.749,25.708,101.699,0.005
42940,8/19/2023 17:30,101.756,25.61,101.707,0.005
42941,8/19/2023 17:45,101.76,25.416,101.711,0.005
42942,8/19/2023 18:00,101.776,25.319,101.71,0.007
42943,8/19/2023 18:15,101.78,25.125,101.727,0.005
42944,8/19/2023 18:30,101.806,25.028,101.73,0.008
42945,8/19/2023 18:45,101.831,24.931,101.761,0.007
42946,8/19/2023 19:00,101.854,24.738,101.79,0.007
42947,8/19/2023 19:15,101.88,24.641,101.797,0.008
42948,8/19/2023 19:30,101.886,24.545,101.81,0.008
42949,8/19/2023 19:45,101.924,24.545,101.82,0.011
42950,8/19/2023 20:00,101.924,24.545,101.833,0.009
42951,8/19/2023 20:15,101.934,24.545,101.866,0.007
42952,8/19/2023 20:30,101.959,24.448,101.877,0.008
42953,8/19/2023 20:45,101.966,24.351,101.883,0.008
42954,8/19/2023 21:00,101.972,24.255,101.892,0.008
42955,8/19/2023 21:15,102.001,24.255,101.912,0.009
42956,8/19/2023 21:30,102.017,24.158,101.904,0.012
42957,8/19/2023 21:45,102.004,24.062,101.896,0.011
42958,8/19/2023 22:00,102.011,23.966,101.896,0.012
42959,8/19/2023 22:15,102.017,23.869,101.902,0.012
42960,8/19/2023 22:30,102.014,23.773,101.89,0.013
42961,8/19/2023 22:45,102.033,23.773,101.918,0.012
42962,8/19/2023 23:00,102.03,23.677,101.904,0.013
42963,8/19/2023 23:15,102.049,23.677,101.904,0.015
42964,8/19/2023 23:30,102.056,23.581,101.917,0.014
42965,8/19/2023 23:45,102.053,23.484,101.925,0.013
42966,8/20/2023 0:00,102.04,23.388,101.933,0.011
42967,8/20/2023 0:15,102.065,23.292,101.927,0.014
42968,8/20/2023 0:30,102.078,23.1,101.954,0.013
42969,8/20/2023 0:45,102.075,23.004,101.925,0.015
42970,8/20/2023 1:00,102.081,22.908,101.941,0.014
42971,8/20/2023 1:15,102.087,22.812,101.946,0.014
42972,8/20/2023 1:30,102.078,22.812,101.943,0.014
42973,8/20/2023 1:45,102.084,22.717,101.943,0.014
42974,8/20/2023 2:00,102.075,22.717,101.925,0.015
42975,8/20/2023 2:15,102.09,22.621,101.936,0.016
42976,8/20/2023 2:30,102.062,22.621,101.925,0.014
42977,8/20/2023 2:45,102.062,22.621,101.9,0.017
42978,8/20/2023 3:00,102.062,22.621,101.911,0.015
42979,8/20/2023 3:15,102.059,22.525,101.911,0.015
42980,8/20/2023 3:30,102.053,22.621,101.922,0.013
42981,8/20/2023 3:45,102.062,22.621,101.911,0.015
42982,8/20/2023 4:00,102.059,22.525,101.919,0.014
42983,8/20/2023 4:15,102.078,22.525,101.937,0.014
42984,8/20/2023 4:30,102.093,22.429,101.953,0.014
42985,8/20/2023 4:45,102.103,22.429,101.946,0.016
42986,8/20/2023 5:00,102.103,22.429,101.954,0.015
42987,8/20/2023 5:15,102.122,22.429,101.987,0.014
42988,8/20/2023 5:30,102.15,22.429,102.017,0.014
42989,8/20/2023 5:45,102.169,22.429,102.017,0.016
42990,8/20/2023 6:00,102.169,22.429,102.024,0.015
42991,8/20/2023 6:15,102.192,22.525,102.041,0.015
42992,8/20/2023 6:30,102.204,22.621,102.077,0.013
42993,8/20/2023 6:45,102.192,22.812,102.093,0.01
42994,8/20/2023 7:00,102.198,23.004,102.103,0.01
42995,8/20/2023 7:15,102.204,23.196,102.142,0.006
42996,8/20/2023 7:30,102.201,23.388,102.174,0.003
42997,8/20/2023 7:45,102.198,23.581,102.158,0.004
42998,8/20/2023 8:00,102.179,23.869,102.169,0.001
42999,8/20/2023 8:15,102.178,24.158,102.173,0.001
43000,8/20/2023 8:30,102.156,24.351,102.192,-0.004
43001,8/20/2023 8:45,102.174,24.641,102.189,-0.002
43002,8/20/2023 9:00,102.177,24.738,102.182,-0.001
43003,8/20/2023 9:15,102.18,24.835,102.183,0
43004,8/20/2023 9:30,102.185,25.028,102.211,-0.003
43005,8/20/2023 9:45,102.198,25.125,102.207,-0.001
43006,8/20/2023 10:00,102.178,25.416,102.222,-0.005
43007,8/20/2023 10:15,102.193,25.61,102.206,-0.001
43008,8/20/2023 10:30,102.179,25.805,102.208,-0.003
43009,8/20/2023 10:45,102.182,25.902,102.202,-0.002
43010,8/20/2023 11:00,102.186,25.708,102.195,-0.001
43011,8/20/2023 11:15,102.183,25.61,102.182,0
43012,8/20/2023 11:30,102.141,25.805,102.172,-0.003
43013,8/20/2023 11:45,102.134,25.902,102.161,-0.003
43014,8/20/2023 12:00,102.115,25.902,102.145,-0.003
43015,8/20/2023 12:15,102.106,25.902,102.132,-0.003
43016,8/20/2023 12:30,102.066,26.195,102.102,-0.004
43017,8/20/2023 12:45,102.045,27.173,102.101,-0.006
43018,8/20/2023 13:00,102.028,28.456,102.08,-0.005
43019,8/20/2023 13:15,102.011,28.953,102.065,-0.006
43020,8/20/2023 13:30,101.98,28.853,102.054,-0.008
43021,8/20/2023 13:45,102.019,28.06,102.01,0.001
43022,8/20/2023 14:00,101.978,28.357,102.002,-0.002
43023,8/20/2023 14:15,101.888,29.452,101.974,-0.009
43024,8/20/2023 14:30,101.9,29.552,101.954,-0.006
43025,8/20/2023 14:45,101.881,29.552,101.944,-0.006
43026,8/20/2023 15:00,101.877,29.352,101.932,-0.006
43027,8/20/2023 15:15,101.901,29.152,101.935,-0.003
43028,8/20/2023 15:30,101.848,29.352,101.923,-0.008
43029,8/20/2023 15:45,101.862,29.552,101.94,-0.008
43030,8/20/2023 16:00,101.873,29.652,101.949,-0.008
43031,8/20/2023 16:15,101.877,29.352,101.955,-0.008
43032,8/20/2023 16:30,101.928,28.655,101.954,-0.003
43033,8/20/2023 16:45,101.947,27.468,101.934,0.001
43034,8/20/2023 17:00,101.996,26.781,101.939,0.006
43035,8/20/2023 17:15,101.972,26.585,101.941,0.003
43036,8/20/2023 17:30,101.969,26.097,101.924,0.005
43037,8/20/2023 17:45,101.969,26.097,101.946,0.002
43038,8/20/2023 18:00,102.004,26,101.954,0.005
43039,8/20/2023 18:15,102.011,25.902,101.941,0.007
43040,8/20/2023 18:30,102.008,25.805,101.951,0.006
43041,8/20/2023 18:45,102.005,25.708,101.932,0.007
43042,8/20/2023 19:00,102.022,25.61,101.943,0.008
43043,8/20/2023 19:15,102.016,25.416,101.922,0.01
43044,8/20/2023 19:30,102.03,25.222,101.946,0.009
43045,8/20/2023 19:45,102.052,25.028,101.969,0.008
43046,8/20/2023 20:00,102.069,24.931,101.974,0.01
43047,8/20/2023 20:15,102.097,24.931,102.007,0.009
43048,8/20/2023 20:30,102.107,24.931,102.014,0.01
43049,8/20/2023 20:45,102.132,24.835,102.012,0.012
43050,8/20/2023 21:00,102.129,24.738,102.003,0.013
43051,8/20/2023 21:15,102.136,24.641,102.02,0.012
43052,8/20/2023 21:30,102.143,24.545,102.018,0.013
43053,8/20/2023 21:45,102.161,24.545,102.024,0.014
43054,8/20/2023 22:00,102.152,24.545,102.013,0.014
43055,8/20/2023 22:15,102.152,24.545,102.037,0.012
43056,8/20/2023 22:30,102.149,24.448,102.023,0.013
43057,8/20/2023 22:45,102.178,24.448,102.052,0.013
43058,8/20/2023 23:00,102.184,24.351,102.052,0.014
43059,8/20/2023 23:15,102.178,24.448,102.033,0.015
43060,8/20/2023 23:30,102.203,24.351,102.059,0.015
43061,8/20/2023 23:45,102.203,24.351,102.045,0.016
43062,8/21/2023 0:00,102.184,24.351,102.029,0.016
43063,8/21/2023 0:15,102.2,24.255,102.034,0.017
43064,8/21/2023 0:30,102.2,24.255,102.04,0.016
43065,8/21/2023 0:45,102.2,24.255,102.023,0.018
43066,8/21/2023 1:00,102.181,24.255,102.026,0.016
43067,8/21/2023 1:15,102.188,24.158,102.023,0.017
43068,8/21/2023 1:30,102.188,24.158,102.034,0.016
43069,8/21/2023 1:45,102.197,24.158,102.043,0.016
43070,8/21/2023 2:00,102.178,24.158,102.009,0.017
43071,8/21/2023 2:15,102.178,24.158,102.009,0.017
43072,8/21/2023 2:30,102.169,24.158,101.99,0.018
43073,8/21/2023 2:45,102.169,24.158,101.987,0.019
43074,8/21/2023 3:00,102.131,24.158,101.998,0.014
43075,8/21/2023 3:15,102.147,24.062,101.962,0.019
43076,8/21/2023 3:30,102.156,24.062,101.968,0.019
43077,8/21/2023 3:45,102.204,24.062,101.998,0.021
43078,8/21/2023 4:00,102.204,24.062,101.99,0.022
43079,8/21/2023 4:15,102.175,24.062,101.974,0.021
43080,8/21/2023 4:30,102.182,23.966,101.979,0.021
43081,8/21/2023 4:45,102.182,23.966,101.998,0.019
43082,8/21/2023 5:00,102.182,23.966,102.001,0.019
43083,8/21/2023 5:15,102.201,23.966,101.99,0.022
43084,8/21/2023 5:30,102.191,23.966,101.998,0.02
43085,8/21/2023 5:45,102.182,23.966,102.001,0.019
43086,8/21/2023 6:00,102.172,23.966,101.993,0.018
43087,8/21/2023 6:15,102.191,23.966,101.998,0.02
43088,8/21/2023 6:30,102.185,24.062,102.001,0.019
43089,8/21/2023 6:45,102.169,24.158,102.032,0.014
43090,8/21/2023 7:00,102.169,24.158,102.059,0.011
43091,8/21/2023 7:15,102.184,24.351,102.067,0.012
43092,8/21/2023 7:30,102.178,24.448,102.047,0.013
43093,8/21/2023 7:45,102.161,24.545,102.063,0.01
43094,8/21/2023 8:00,102.155,24.641,102.047,0.011
43095,8/21/2023 8:15,102.142,24.835,102.034,0.011
43096,8/21/2023 8:30,102.116,24.931,102.046,0.007
43097,8/21/2023 8:45,102.122,25.125,102.038,0.009
43098,8/21/2023 9:00,102.106,25.222,102.025,0.008
43099,8/21/2023 9:15,102.111,25.416,102.039,0.007
43100,8/21/2023 9:30,102.088,25.61,102.014,0.008
43101,8/21/2023 9:45,102.072,25.708,102.001,0.007
43102,8/21/2023 10:00,102.042,26,101.995,0.005
43103,8/21/2023 10:15,102.019,26.195,101.998,0.002
43104,8/21/2023 10:30,102.001,26.585,101.967,0.003
43105,8/21/2023 10:45,101.968,26.781,101.946,0.002
43106,8/21/2023 11:00,101.938,27.075,101.926,0.001
43107,8/21/2023 11:15,101.933,27.272,101.923,0.001
43108,8/21/2023 11:30,101.928,27.468,101.949,-0.002
43109,8/21/2023 11:45,101.931,27.567,101.915,0.002
43110,8/21/2023 12:00,101.914,27.665,101.907,0.001
43111,8/21/2023 12:15,101.898,27.764,101.886,0.001
43112,8/21/2023 12:30,101.852,28.655,101.863,-0.001
43113,8/21/2023 12:45,101.836,29.252,101.852,-0.002
43114,8/21/2023 13:00,101.78,29.752,101.828,-0.005
43115,8/21/2023 13:15,101.794,29.053,101.826,-0.003
43116,8/21/2023 13:30,101.779,29.252,101.773,0.001
43117,8/21/2023 13:45,101.735,30.356,101.733,0
43118,8/21/2023 14:00,101.705,30.76,101.733,-0.003
43119,8/21/2023 14:15,101.692,30.558,101.7,-0.001
43120,8/21/2023 14:30,101.682,31.064,101.689,-0.001
43121,8/21/2023 14:45,101.705,30.255,101.702,0
43122,8/21/2023 15:00,101.691,30.054,101.703,-0.001
43123,8/21/2023 15:15,101.659,30.356,101.696,-0.004
43124,8/21/2023 15:30,101.663,30.558,101.686,-0.002
43125,8/21/2023 15:45,101.65,30.356,101.66,-0.001
43126,8/21/2023 16:00,101.682,30.054,101.676,0.001
43127,8/21/2023 16:15,101.696,29.352,101.684,0.001
43128,8/21/2023 16:30,101.718,29.053,101.681,0.004
43129,8/21/2023 16:45,101.724,28.456,101.687,0.004
43130,8/21/2023 17:00,101.753,28.06,101.679,0.008
43131,8/21/2023 17:15,101.781,27.665,101.704,0.008
43132,8/21/2023 17:30,101.767,27.468,101.688,0.008
43133,8/21/2023 17:45,101.755,27.37,101.709,0.005
43134,8/21/2023 18:00,101.76,27.173,101.697,0.006
43135,8/21/2023 18:15,101.774,26.977,101.696,0.008
43136,8/21/2023 18:30,101.769,26.781,101.704,0.007
43137,8/21/2023 18:45,101.77,26.488,101.692,0.008
43138,8/21/2023 19:00,101.801,26.195,101.702,0.01
43139,8/21/2023 19:15,101.788,26.097,101.701,0.009
43140,8/21/2023 19:30,101.793,25.902,101.694,0.01
43141,8/21/2023 19:45,101.79,25.805,101.707,0.008
43142,8/21/2023 20:00,101.813,25.61,101.713,0.01
43143,8/21/2023 20:15,101.82,25.513,101.697,0.013
43144,8/21/2023 20:30,101.845,25.416,101.737,0.011
43145,8/21/2023 20:45,101.871,25.319,101.756,0.012
43146,8/21/2023 21:00,101.881,25.319,101.754,0.013
43147,8/21/2023 21:15,101.878,25.222,101.737,0.014
43148,8/21/2023 21:30,101.894,25.125,101.757,0.014
43149,8/21/2023 21:45,101.901,25.028,101.763,0.014
43150,8/21/2023 22:00,101.888,24.931,101.771,0.012
43151,8/21/2023 22:15,101.895,24.835,101.766,0.013
43152,8/21/2023 22:30,101.902,24.738,101.772,0.013
43153,8/21/2023 22:45,101.883,24.738,101.758,0.013
43154,8/21/2023 23:00,101.889,24.641,101.722,0.017
43155,8/21/2023 23:15,101.88,24.641,101.73,0.015
43156,8/21/2023 23:30,101.896,24.545,101.727,0.017
43157,8/21/2023 23:45,101.883,24.448,101.736,0.015
43158,8/22/2023 0:00,101.883,24.448,101.727,0.016
43159,8/22/2023 0:15,101.871,24.351,101.722,0.015
43160,8/22/2023 0:30,101.88,24.351,101.705,0.018
43161,8/22/2023 0:45,101.868,24.255,101.688,0.018
43162,8/22/2023 1:00,101.856,24.158,101.663,0.02
43163,8/22/2023 1:15,101.837,24.158,101.66,0.018
43164,8/22/2023 1:30,101.843,24.062,101.649,0.02
43165,8/22/2023 1:45,101.802,23.966,101.646,0.016
43166,8/22/2023 2:00,101.818,23.869,101.643,0.018
43167,8/22/2023 2:15,101.818,23.869,101.629,0.019
43168,8/22/2023 2:30,101.806,23.773,101.626,0.018
43169,8/22/2023 2:45,101.806,23.773,101.623,0.019
43170,8/22/2023 3:00,101.784,23.677,101.62,0.017
43171,8/22/2023 3:15,101.79,23.581,101.625,0.017
43172,8/22/2023 3:30,101.79,23.581,101.6,0.019
43173,8/22/2023 3:45,101.815,23.484,101.616,0.02
43174,8/22/2023 4:00,101.803,23.388,101.613,0.019
43175,8/22/2023 4:15,101.793,23.388,101.598,0.02
43176,8/22/2023 4:30,101.793,23.388,101.606,0.019
43177,8/22/2023 4:45,101.8,23.292,101.614,0.019
43178,8/22/2023 5:00,101.79,23.292,101.611,0.018
43179,8/22/2023 5:15,101.825,23.196,101.619,0.021
43180,8/22/2023 5:30,101.853,23.196,101.638,0.022
43181,8/22/2023 5:45,101.841,23.1,101.671,0.017
43182,8/22/2023 6:00,101.85,23.1,101.674,0.018
43183,8/22/2023 6:15,101.86,23.1,101.673,0.019
43184,8/22/2023 6:30,101.853,23.196,101.674,0.018
43185,8/22/2023 6:45,101.866,23.292,101.686,0.018
43186,8/22/2023 7:00,101.841,23.388,101.702,0.014
