#,Date,"Low Range, μS/cm (LGR S/N: 21551159, SEN S/N: 21551159)","High Range, μS/cm (LGR S/N: 21551159, SEN S/N: 21551159)","Temp, °C (LGR S/N: 21551159, SEN S/N: 21551159)",Specific_Conductance
16808,10/13/2023 15:00,0,0,18.79,0
16809,10/13/2023 15:15,0,0,18.9,0
16810,10/13/2023 15:30,0,0,19,0
16811,10/13/2023 15:45,0,0,19.1,0
16812,10/13/2023 16:00,0,0,19.19,0
16813,10/13/2023 16:15,0,0,19.28,0
16814,10/13/2023 16:30,0,0,19.35,0
16815,10/13/2023 16:45,0,0,19.4,0
16816,10/13/2023 17:00,0,0,19.44,0
16817,10/13/2023 17:15,0,0,19.46,0
16818,10/13/2023 17:30,0,0,19.47,0
16819,10/13/2023 17:45,0,0,19.51,0
16820,10/13/2023 18:00,0,0,19.52,0
16821,10/13/2023 18:15,0,0,19.52,0
16822,10/13/2023 18:30,0,0,19.52,0
16823,10/13/2023 18:45,0,0,19.51,0
16824,10/13/2023 19:00,0,0,19.49,0
16825,10/13/2023 19:15,0,0,19.45,0
16826,10/13/2023 19:30,0,0,19.4,0
16827,10/13/2023 19:45,0,0,19.36,0
16828,10/13/2023 20:00,0,0,19.3,0
16829,10/13/2023 20:15,0,0,19.26,0
16830,10/13/2023 20:30,0,0,19.2,0
16831,10/13/2023 20:45,0,0,19.16,0
16832,10/13/2023 21:00,0,0,19.13,0
16833,10/13/2023 21:15,0,0,19.09,0
16834,10/13/2023 21:30,0,0,19.06,0
16835,10/13/2023 21:45,0,0,19.03,0
16836,10/13/2023 22:00,0,0,19.03,0
16837,10/13/2023 22:15,0,0,19,0
16838,10/13/2023 22:30,0,0,18.98,0
16839,10/13/2023 22:45,0,0,18.97,0
16840,10/13/2023 23:00,0,0,18.95,0
16841,10/13/2023 23:15,0,0,18.94,0
16842,10/13/2023 23:30,0,0,18.93,0
16843,10/13/2023 23:45,0,0,18.92,0
16844,10/14/2023 0:00,0,0,18.9,0
16845,10/14/2023 0:15,0,0,18.89,0
16846,10/14/2023 0:30,0,0,18.87,0
16847,10/14/2023 0:45,0,0,18.85,0
16848,10/14/2023 1:00,0,0,18.84,0
16849,10/14/2023 1:15,0,0,18.83,0
16850,10/14/2023 1:30,0,0,18.82,0
16851,10/14/2023 1:45,0,0,18.79,0
16852,10/14/2023 2:00,0,0,18.78,0
16853,10/14/2023 2:15,0,0,18.77,0
16854,10/14/2023 2:30,0,0,18.76,0
16855,10/14/2023 2:45,0,0,18.74,0
16856,10/14/2023 3:00,0,0,18.73,0
16857,10/14/2023 3:15,0,0,18.72,0
16858,10/14/2023 3:30,0,0,18.69,0
16859,10/14/2023 3:45,0,0,18.67,0
16860,10/14/2023 4:00,0,0,18.66,0
16861,10/14/2023 4:15,0,0,18.63,0
16862,10/14/2023 4:30,0,0,18.61,0
16863,10/14/2023 4:45,0,0,18.58,0
16864,10/14/2023 5:00,0,0,18.56,0
16865,10/14/2023 5:15,0,0,18.53,0
16866,10/14/2023 5:30,0,0,18.5,0
16867,10/14/2023 5:45,0,0,18.47,0
16868,10/14/2023 6:00,0,0,18.45,0
16869,10/14/2023 6:15,0,0,18.42,0
16870,10/14/2023 6:30,0,0,18.4,0
16871,10/14/2023 6:45,0,0,18.37,0
16872,10/14/2023 7:00,0,0,18.36,0
16873,10/14/2023 7:15,0,0,18.32,0
16874,10/14/2023 7:30,0,0,18.31,0
16875,10/14/2023 7:45,0,0,18.3,0
16876,10/14/2023 8:00,0,0,18.29,0
16877,10/14/2023 8:15,0,0,18.29,0
16878,10/14/2023 8:30,0,0,18.29,0
16879,10/14/2023 8:45,0,0,18.29,0
16880,10/14/2023 9:00,0,0,18.29,0
16881,10/14/2023 9:15,0,0,18.29,0
16882,10/14/2023 9:30,0,0,18.3,0
16883,10/14/2023 9:45,0,0,18.3,0
16884,10/14/2023 10:00,0,0,18.31,0
16885,10/14/2023 10:15,0,0,18.32,0
16886,10/14/2023 10:30,0,0,18.35,0
16887,10/14/2023 10:45,0,0,18.37,0
16888,10/14/2023 11:00,0,0,18.42,0
16889,10/14/2023 11:15,0,0,18.47,0
16890,10/14/2023 11:30,0,0,18.53,0
16891,10/14/2023 11:45,0,0,18.58,0
16892,10/14/2023 12:00,0,0,18.67,0
16893,10/14/2023 12:15,0,0,18.74,0
16894,10/14/2023 12:30,0,0,18.82,0
16895,10/14/2023 12:45,0,0,18.88,0
16896,10/14/2023 13:00,0,0,18.94,0
16897,10/14/2023 13:15,0,0,19,0
16898,10/14/2023 13:30,0,0,19.06,0
16899,10/14/2023 13:45,0,0,19.13,0
16900,10/14/2023 14:00,0,0,19.19,0
16901,10/14/2023 14:15,0,0,19.24,0
16902,10/14/2023 14:30,0,0,19.31,0
16903,10/14/2023 14:45,0,0,19.39,0
16904,10/14/2023 15:00,0,0,19.49,0
16905,10/14/2023 15:15,0,0,19.58,0
16906,10/14/2023 15:30,0,0,19.7,0
16907,10/14/2023 15:45,0,0,19.81,0
16908,10/14/2023 16:00,0,0,19.91,0
16909,10/14/2023 16:15,0,0,19.99,0
16910,10/14/2023 16:30,0,0,20.08,0
16911,10/14/2023 16:45,0,0,20.15,0
16912,10/14/2023 17:00,0,0,22.69,0
16913,10/14/2023 17:15,0,0,22.7,0
16914,10/14/2023 17:30,0,0,22.55,0
16915,10/14/2023 17:45,0,0,22.35,0
16916,10/14/2023 18:00,0,0,22.21,0
16917,10/14/2023 18:15,0,0,22.08,0
16918,10/14/2023 18:30,0,0,21.97,0
16919,10/14/2023 18:45,0,0,21.87,0
16920,10/14/2023 19:00,0,0,21.79,0
16921,10/14/2023 19:15,0,0,21.7,0
16922,10/14/2023 19:30,0,0,21.62,0
16923,10/14/2023 19:45,0,0,21.55,0
16924,10/14/2023 20:00,0,0,21.46,0
16925,10/14/2023 20:15,0,0,21.38,0
16926,10/14/2023 20:30,0,0,21.3,0
16927,10/14/2023 20:45,0,0,21.23,0
16928,10/14/2023 21:00,0,0,21.15,0
16929,10/14/2023 21:15,0,0,21.07,0
16930,10/14/2023 21:30,0,0,21.01,0
16931,10/14/2023 21:45,0,0,20.93,0
16932,10/14/2023 22:00,0,0,20.87,0
16933,10/14/2023 22:15,0,0,20.82,0
16934,10/14/2023 22:30,0,0,20.76,0
16935,10/14/2023 22:45,0,0,20.71,0
16936,10/14/2023 23:00,0,0,20.66,0
16937,10/14/2023 23:15,0,0,20.62,0
16938,10/14/2023 23:30,0,0,20.59,0
16939,10/14/2023 23:45,0,0,20.54,0
16940,10/15/2023 0:00,0,0,20.5,0
16941,10/15/2023 0:15,0,0,20.46,0
16942,10/15/2023 0:30,0,0,20.41,0
16943,10/15/2023 0:45,0,0,20.39,0
16944,10/15/2023 1:00,0,0,20.34,0
16945,10/15/2023 1:15,0,0,20.3,0
16946,10/15/2023 1:30,0,0,20.25,0
16947,10/15/2023 1:45,0,0,20.2,0
16948,10/15/2023 2:00,0,0,20.15,0
16949,10/15/2023 2:15,0,0,20.09,0
16950,10/15/2023 2:30,0,0,20.02,0
16951,10/15/2023 2:45,0,0,19.94,0
16952,10/15/2023 3:00,0,0,19.88,0
16953,10/15/2023 3:15,0,0,19.81,0
16954,10/15/2023 3:30,0,0,19.73,0
16955,10/15/2023 3:45,0,0,19.66,0
16956,10/15/2023 4:00,0,0,19.57,0
16957,10/15/2023 4:15,0,0,19.47,0
16958,10/15/2023 4:30,0,0,19.37,0
16959,10/15/2023 4:45,0,0,19.28,0
16960,10/15/2023 5:00,0,0,19.18,0
16961,10/15/2023 5:15,0,0,19.09,0
16962,10/15/2023 5:30,0,0,19,0
16963,10/15/2023 5:45,0,0,18.92,0
16964,10/15/2023 6:00,0,0,18.84,0
16965,10/15/2023 6:15,0,0,18.76,0
16966,10/15/2023 6:30,0,0,18.68,0
16967,10/15/2023 6:45,0,0,18.58,0
16968,10/15/2023 7:00,0,0,18.5,0
16969,10/15/2023 7:15,0,0,18.42,0
16970,10/15/2023 7:30,0,0,18.35,0
16971,10/15/2023 7:45,0,0,18.27,0
16972,10/15/2023 8:00,0,0,18.22,0
16973,10/15/2023 8:15,0,0,18.17,0
16974,10/15/2023 8:30,0,0,18.14,0
16975,10/15/2023 8:45,0,0,18.1,0
16976,10/15/2023 9:00,0,0,18.06,0
16977,10/15/2023 9:15,0,0,18.04,0
16978,10/15/2023 9:30,0,0,18.03,0
16979,10/15/2023 9:45,0,0,18.01,0
16980,10/15/2023 10:00,0,0,18,0
16981,10/15/2023 10:15,0,0,17.98,0
16982,10/15/2023 10:30,0,0,17.93,0
16983,10/15/2023 10:45,0,0,17.93,0
16984,10/15/2023 11:00,0,0,17.9,0
16985,10/15/2023 11:15,0,0,17.88,0
16986,10/15/2023 11:30,0,0,17.88,0
16987,10/15/2023 11:45,0,0,17.88,0
16988,10/15/2023 12:00,0,0,17.87,0
16989,10/15/2023 12:15,0,0,17.88,0
16990,10/15/2023 12:30,0,0,17.89,0
16991,10/15/2023 12:45,0,0,17.9,0
16992,10/15/2023 13:00,0,0,17.9,0
16993,10/15/2023 13:15,0,0,17.89,0
16994,10/15/2023 13:30,0,0,17.89,0
16995,10/15/2023 13:45,0,0,17.9,0
16996,10/15/2023 14:00,0,0,17.91,0
16997,10/15/2023 14:15,0,0,17.93,0
16998,10/15/2023 14:30,0,0,17.95,0
16999,10/15/2023 14:45,0,0,17.98,0
17000,10/15/2023 15:00,0,0,17.98,0
17001,10/15/2023 15:15,0,0,17.99,0
17002,10/15/2023 15:30,0,0,18.01,0
17003,10/15/2023 15:45,0,0,18.03,0
17004,10/15/2023 16:00,0,0,18.04,0
17005,10/15/2023 16:15,0,0,18.05,0
17006,10/15/2023 16:30,0,0,18.05,0
17007,10/15/2023 16:45,0,0,18.05,0
17008,10/15/2023 17:00,0,0,18.06,0
17009,10/15/2023 17:15,0,0,18.08,0
17010,10/15/2023 17:30,0,0,18.08,0
17011,10/15/2023 17:45,0,0,18.06,0
17012,10/15/2023 18:00,0,0,18.05,0
17013,10/15/2023 18:15,0,0,18.03,0
17014,10/15/2023 18:30,0,0,18,0
17015,10/15/2023 18:45,0,0,17.96,0
17016,10/15/2023 19:00,0,0,17.94,0
17017,10/15/2023 19:15,0,0,17.9,0
17018,10/15/2023 19:30,0,0,17.87,0
17019,10/15/2023 19:45,0,0,17.82,0
17020,10/15/2023 20:00,0,0,17.77,0
17021,10/15/2023 20:15,0,0,17.72,0
17022,10/15/2023 20:30,0,0,17.66,0
17023,10/15/2023 20:45,0,0,17.58,0
17024,10/15/2023 21:00,0,0,17.51,0
17025,10/15/2023 21:15,0,0,17.43,0
17026,10/15/2023 21:30,0,0,17.36,0
17027,10/15/2023 21:45,0,0,17.28,0
17028,10/15/2023 22:00,0,0,17.2,0
17029,10/15/2023 22:15,0,0,17.11,0
17030,10/15/2023 22:30,0,0,17.04,0
17031,10/15/2023 22:45,0,0,16.96,0
17032,10/15/2023 23:00,0,0,16.88,0
17033,10/15/2023 23:15,0,0,16.81,0
17034,10/15/2023 23:30,0,0,16.75,0
17035,10/15/2023 23:45,0,0,16.69,0
17036,10/16/2023 0:00,0,0,16.64,0
17037,10/16/2023 0:15,0,0,16.6,0
17038,10/16/2023 0:30,0,0,16.57,0
17039,10/16/2023 0:45,0,0,16.54,0
17040,10/16/2023 1:00,0,0,16.52,0
17041,10/16/2023 1:15,0,0,16.48,0
17042,10/16/2023 1:30,0,0,16.43,0
17043,10/16/2023 1:45,0,0,16.41,0
17044,10/16/2023 2:00,0,0,16.37,0
17045,10/16/2023 2:15,0,0,16.33,0
17046,10/16/2023 2:30,0,0,16.3,0
17047,10/16/2023 2:45,0,0,16.26,0
17048,10/16/2023 3:00,0,0,16.23,0
17049,10/16/2023 3:15,0,0,16.21,0
17050,10/16/2023 3:30,0,0,16.17,0
17051,10/16/2023 3:45,0,0,16.13,0
17052,10/16/2023 4:00,0,0,16.11,0
17053,10/16/2023 4:15,0,0,16.07,0
17054,10/16/2023 4:30,0,0,16.04,0
17055,10/16/2023 4:45,0,0,16.01,0
17056,10/16/2023 5:00,0,0,15.99,0
17057,10/16/2023 5:15,0,0,15.96,0
17058,10/16/2023 5:30,0,0,15.95,0
17059,10/16/2023 5:45,0,0,15.94,0
17060,10/16/2023 6:00,0,0,15.92,0
17061,10/16/2023 6:15,0,0,15.9,0
17062,10/16/2023 6:30,0,0,15.87,0
17063,10/16/2023 6:45,0,0,15.85,0
17064,10/16/2023 7:00,0,0,15.83,0
17065,10/16/2023 7:15,0,0,15.8,0
17066,10/16/2023 7:30,0,0,15.76,0
17067,10/16/2023 7:45,0,0,15.73,0
17068,10/16/2023 8:00,0,0,15.7,0
17069,10/16/2023 8:15,0,0,15.68,0
17070,10/16/2023 8:30,0,0,15.65,0
17071,10/16/2023 8:45,0,0,15.63,0
17072,10/16/2023 9:00,0,0,15.62,0
17073,10/16/2023 9:15,0,0,15.6,0
17074,10/16/2023 9:30,0,0,15.59,0
17075,10/16/2023 9:45,0,0,15.6,0
17076,10/16/2023 10:00,0,0,15.63,0
17077,10/16/2023 10:15,0,0,15.66,0
17078,10/16/2023 10:30,0,0,15.7,0
17079,10/16/2023 10:45,0,0,15.75,0
17080,10/16/2023 11:00,0,0,15.79,0
17081,10/16/2023 11:15,0,0,15.84,0
17082,10/16/2023 11:30,0,0,15.87,0
17083,10/16/2023 11:45,0,0,15.92,0
17084,10/16/2023 12:00,0,0,16,0
17085,10/16/2023 12:15,0,0,16.05,0
17086,10/16/2023 12:30,0,0,16.12,0
17087,10/16/2023 12:45,0,0,16.21,0
17088,10/16/2023 13:00,0,0,16.26,0
17089,10/16/2023 13:15,0,0,16.34,0
17090,10/16/2023 13:30,0,0,16.44,0
17091,10/16/2023 13:45,0,0,16.55,0
17092,10/16/2023 14:00,0,0,16.65,0
17093,10/16/2023 14:15,0,0,16.75,0
17094,10/16/2023 14:30,0,0,16.83,0
17095,10/16/2023 14:45,0,0,16.9,0
17096,10/16/2023 15:00,0,0,16.96,0
17097,10/16/2023 15:15,0,0,17.02,0
17098,10/16/2023 15:30,0,0,17.06,0
17099,10/16/2023 15:45,0,0,17.1,0
17100,10/16/2023 16:00,0,0,17.15,0
17101,10/16/2023 16:15,0,0,17.17,0
17102,10/16/2023 16:30,0,0,17.21,0
17103,10/16/2023 16:45,0,0,17.23,0
17104,10/16/2023 17:00,0,0,17.23,0
17105,10/16/2023 17:15,0,0,17.23,0
17106,10/16/2023 17:30,0,0,17.23,0
17107,10/16/2023 17:45,0,0,17.21,0
17108,10/16/2023 18:00,0,0,17.2,0
17109,10/16/2023 18:15,0,0,17.17,0
17110,10/16/2023 18:30,0,0,17.15,0
17111,10/16/2023 18:45,0,0,17.11,0
17112,10/16/2023 19:00,0,0,17.07,0
17113,10/16/2023 19:15,0,0,17.02,0
17114,10/16/2023 19:30,0,0,16.96,0
17115,10/16/2023 19:45,0,0,16.89,0
17116,10/16/2023 20:00,0,0,16.83,0
17117,10/16/2023 20:15,0,0,16.77,0
17118,10/16/2023 20:30,0,0,16.68,0
17119,10/16/2023 20:45,0,0,16.6,0
17120,10/16/2023 21:00,0,0,16.54,0
17121,10/16/2023 21:15,0,0,16.48,0
17122,10/16/2023 21:30,0,0,16.41,0
17123,10/16/2023 21:45,0,0,16.36,0
17124,10/16/2023 22:00,0,0,16.28,0
17125,10/16/2023 22:15,0,0,16.23,0
17126,10/16/2023 22:30,0,0,16.16,0
17127,10/16/2023 22:45,0,0,16.08,0
17128,10/16/2023 23:00,0,0,16.01,0
17129,10/16/2023 23:15,0,0,15.95,0
17130,10/16/2023 23:30,0,0,15.89,0
17131,10/16/2023 23:45,0,0,15.81,0
17132,10/17/2023 0:00,0,0,15.75,0
17133,10/17/2023 0:15,0,0,15.68,0
17134,10/17/2023 0:30,0,0,15.62,0
17135,10/17/2023 0:45,0,0,15.55,0
17136,10/17/2023 1:00,0,0,15.49,0
17137,10/17/2023 1:15,0,0,15.44,0
17138,10/17/2023 1:30,0,0,15.4,0
17139,10/17/2023 1:45,0,0,15.37,0
17140,10/17/2023 2:00,0,0,15.33,0
17141,10/17/2023 2:15,0,0,15.32,0
17142,10/17/2023 2:30,0,0,15.28,0
17143,10/17/2023 2:45,0,0,15.27,0
17144,10/17/2023 3:00,0,0,15.23,0
17145,10/17/2023 3:15,0,0,15.18,0
17146,10/17/2023 3:30,0,0,15.12,0
17147,10/17/2023 3:45,0,0,15.07,0
17148,10/17/2023 4:00,0,0,15.02,0
17149,10/17/2023 4:15,0,0,14.97,0
17150,10/17/2023 4:30,0,0,14.92,0
17151,10/17/2023 4:45,0,0,14.89,0
17152,10/17/2023 5:00,0,0,14.85,0
17153,10/17/2023 5:15,0,0,14.81,0
17154,10/17/2023 5:30,0,0,14.79,0
17155,10/17/2023 5:45,0,0,14.77,0
17156,10/17/2023 6:00,0,0,14.75,0
17157,10/17/2023 6:15,0,0,14.74,0
17158,10/17/2023 6:30,0,0,14.72,0
17159,10/17/2023 6:45,0,0,14.71,0
17160,10/17/2023 7:00,0,0,14.69,0
17161,10/17/2023 7:15,0,0,14.69,0
17162,10/17/2023 7:30,0,0,14.68,0
17163,10/17/2023 7:45,0,0,14.66,0
17164,10/17/2023 8:00,0,0,14.68,0
17165,10/17/2023 8:15,0,0,14.68,0
17166,10/17/2023 8:30,0,0,14.68,0
17167,10/17/2023 8:45,0,0,14.69,0
17168,10/17/2023 9:00,0,0,14.7,0
17169,10/17/2023 9:15,0,0,14.71,0
17170,10/17/2023 9:30,0,0,14.75,0
17171,10/17/2023 9:45,0,0,14.79,0
17172,10/17/2023 10:00,0,0,14.85,0
17173,10/17/2023 10:15,0,0,14.9,0
17174,10/17/2023 10:30,0,0,14.95,0
17175,10/17/2023 10:45,0,0,15.02,0
17176,10/17/2023 11:00,0,0,15.1,0
17177,10/17/2023 11:15,0,0,15.18,0
17178,10/17/2023 11:30,0,0,15.26,0
17179,10/17/2023 11:45,0,0,15.36,0
17180,10/17/2023 12:00,0,0,15.44,0
17181,10/17/2023 12:15,0,0,15.54,0
17182,10/17/2023 12:30,0,0,15.64,0
17183,10/17/2023 12:45,0,0,15.73,0
17184,10/17/2023 13:00,0,0,15.83,0
17185,10/17/2023 13:15,0,0,15.92,0
17186,10/17/2023 13:30,0,0,16.04,0
17187,10/17/2023 13:45,0,0,16.15,0
17188,10/17/2023 14:00,0,0,16.23,0
17189,10/17/2023 14:15,0,0,16.34,0
17190,10/17/2023 14:30,0,0,16.44,0
17191,10/17/2023 14:45,0,0,16.54,0
17192,10/17/2023 15:00,0,0,16.63,0
17193,10/17/2023 15:15,0,0,16.73,0
17194,10/17/2023 15:30,0,0,16.8,0
17195,10/17/2023 15:45,0,0,16.86,0
17196,10/17/2023 16:00,0,0,16.9,0
17197,10/17/2023 16:15,0,0,16.95,0
17198,10/17/2023 16:30,0,0,16.99,0
17199,10/17/2023 16:45,0,0,17.02,0
17200,10/17/2023 17:00,0,0,17.04,0
17201,10/17/2023 17:15,0,0,17.05,0
17202,10/17/2023 17:30,0,0,17.05,0
17203,10/17/2023 17:45,0,0,17.06,0
17204,10/17/2023 18:00,0,0,17.05,0
17205,10/17/2023 18:15,0,0,17.05,0
17206,10/17/2023 18:30,0,0,17.02,0
17207,10/17/2023 18:45,0,0,17.01,0
17208,10/17/2023 19:00,0,0,16.99,0
17209,10/17/2023 19:15,0,0,16.96,0
17210,10/17/2023 19:30,0,0,16.94,0
17211,10/17/2023 19:45,0,0,16.91,0
17212,10/17/2023 20:00,0,0,16.89,0
17213,10/17/2023 20:15,0,0,16.88,0
17214,10/17/2023 20:30,0,0,16.84,0
17215,10/17/2023 20:45,0,0,16.83,0
17216,10/17/2023 21:00,0,0,16.8,0
17217,10/17/2023 21:15,0,0,16.78,0
17218,10/17/2023 21:30,0,0,16.75,0
17219,10/17/2023 21:45,0,0,16.74,0
17220,10/17/2023 22:00,0,0,16.72,0
17221,10/17/2023 22:15,0,0,16.7,0
17222,10/17/2023 22:30,0,0,16.68,0
17223,10/17/2023 22:45,0,0,16.67,0
17224,10/17/2023 23:00,0,0,16.65,0
17225,10/17/2023 23:15,0,0,16.63,0
17226,10/17/2023 23:30,0,0,16.62,0
17227,10/17/2023 23:45,0,0,16.6,0
17228,10/18/2023 0:00,0,0,16.59,0
17229,10/18/2023 0:15,0,0,16.57,0
17230,10/18/2023 0:30,0,0,16.55,0
17231,10/18/2023 0:45,0,0,16.54,0
17232,10/18/2023 1:00,0,0,16.52,0
17233,10/18/2023 1:15,0,0,16.49,0
17234,10/18/2023 1:30,0,0,16.48,0
17235,10/18/2023 1:45,0,0,16.46,0
17236,10/18/2023 2:00,0,0,16.44,0
17237,10/18/2023 2:15,0,0,16.42,0
17238,10/18/2023 2:30,0,0,16.39,0
17239,10/18/2023 2:45,0,0,16.37,0
17240,10/18/2023 3:00,0,0,16.32,0
17241,10/18/2023 3:15,0,0,16.27,0
17242,10/18/2023 3:30,0,0,16.23,0
17243,10/18/2023 3:45,0,0,16.17,0
17244,10/18/2023 4:00,0,0,16.11,0
17245,10/18/2023 4:15,0,0,16.04,0
17246,10/18/2023 4:30,0,0,15.99,0
17247,10/18/2023 4:45,0,0,15.94,0
17248,10/18/2023 5:00,0,0,15.91,0
17249,10/18/2023 5:15,0,0,15.89,0
17250,10/18/2023 5:30,0,0,15.85,0
17251,10/18/2023 5:45,0,0,15.79,0
17252,10/18/2023 6:00,0,0,15.74,0
17253,10/18/2023 6:15,0,0,15.68,0
17254,10/18/2023 6:30,0,0,15.63,0
17255,10/18/2023 6:45,0,0,15.55,0
17256,10/18/2023 7:00,0,0,15.49,0
17257,10/18/2023 7:15,0,0,15.42,0
17258,10/18/2023 7:30,0,0,15.36,0
17259,10/18/2023 7:45,0,0,15.29,0
17260,10/18/2023 8:00,0,0,15.23,0
17261,10/18/2023 8:15,0,0,15.19,0
17262,10/18/2023 8:30,0,0,15.17,0
17263,10/18/2023 8:45,0,0,15.16,0
17264,10/18/2023 9:00,0,0,15.16,0
17265,10/18/2023 9:15,0,0,15.17,0
17266,10/18/2023 9:30,0,0,15.19,0
17267,10/18/2023 9:45,0,0,15.22,0
17268,10/18/2023 10:00,0,0,15.27,0
17269,10/18/2023 10:15,0,0,15.31,0
17270,10/18/2023 10:30,0,0,15.37,0
17271,10/18/2023 10:45,0,0,15.44,0
17272,10/18/2023 11:00,0,0,15.52,0
17273,10/18/2023 11:15,0,0,15.59,0
17274,10/18/2023 11:30,0,0,15.68,0
17275,10/18/2023 11:45,0,0,15.75,0
17276,10/18/2023 12:00,0,0,15.84,0
17277,10/18/2023 12:15,0,0,15.91,0
17278,10/18/2023 12:30,0,0,16.01,0
17279,10/18/2023 12:45,0,0,16.1,0
17280,10/18/2023 13:00,0,0,16.21,0
17281,10/18/2023 13:15,0,0,16.3,0
17282,10/18/2023 13:30,0,0,16.41,0
17283,10/18/2023 13:45,0,0,16.51,0
17284,10/18/2023 14:00,0,0,16.62,0
17285,10/18/2023 14:15,0,0,16.73,0
17286,10/18/2023 14:30,0,0,16.83,0
17287,10/18/2023 14:45,0,0,16.91,0
17288,10/18/2023 15:00,0,0,17,0
17289,10/18/2023 15:15,0,0,17.09,0
17290,10/18/2023 15:30,0,0,17.16,0
17291,10/18/2023 15:45,0,0,17.22,0
17292,10/18/2023 16:00,0,0,17.28,0
17293,10/18/2023 16:15,0,0,17.32,0
17294,10/18/2023 16:30,0,0,17.36,0
17295,10/18/2023 16:45,0,0,17.38,0
17296,10/18/2023 17:00,0,0,17.41,0
17297,10/18/2023 17:15,0,0,17.43,0
17298,10/18/2023 17:30,0,0,17.45,0
17299,10/18/2023 17:45,0,0,17.46,0
17300,10/18/2023 18:00,0,0,17.46,0
17301,10/18/2023 18:15,0,0,17.46,0
17302,10/18/2023 18:30,0,0,17.45,0
17303,10/18/2023 18:45,0,0,17.42,0
17304,10/18/2023 19:00,0,0,17.4,0
17305,10/18/2023 19:15,0,0,17.36,0
17306,10/18/2023 19:30,0,0,17.3,0
17307,10/18/2023 19:45,0,0,17.23,0
17308,10/18/2023 20:00,0,0,17.19,0
17309,10/18/2023 20:15,0,0,17.12,0
17310,10/18/2023 20:30,0,0,17.07,0
17311,10/18/2023 20:45,0,0,17.02,0
17312,10/18/2023 21:00,0,0,16.98,0
17313,10/18/2023 21:15,0,0,16.93,0
17314,10/18/2023 21:30,0,0,16.89,0
17315,10/18/2023 21:45,0,0,16.85,0
17316,10/18/2023 22:00,0,0,16.8,0
17317,10/18/2023 22:15,0,0,16.77,0
17318,10/18/2023 22:30,0,0,16.72,0
17319,10/18/2023 22:45,0,0,16.68,0
17320,10/18/2023 23:00,0,0,16.63,0
17321,10/18/2023 23:15,0,0,16.58,0
17322,10/18/2023 23:30,0,0,16.52,0
17323,10/18/2023 23:45,0,0,16.47,0
17324,10/19/2023 0:00,0,0,16.43,0
17325,10/19/2023 0:15,0,0,16.39,0
17326,10/19/2023 0:30,0,0,16.36,0
17327,10/19/2023 0:45,0,0,16.32,0
17328,10/19/2023 1:00,0,0,16.27,0
17329,10/19/2023 1:15,0,0,16.23,0
17330,10/19/2023 1:30,0,0,16.21,0
17331,10/19/2023 1:45,0,0,16.15,0
17332,10/19/2023 2:00,0,0,16.1,0
17333,10/19/2023 2:15,0,0,16.04,0
17334,10/19/2023 2:30,0,0,15.99,0
17335,10/19/2023 2:45,0,0,15.94,0
17336,10/19/2023 3:00,0,0,15.87,0
17337,10/19/2023 3:15,0,0,15.83,0
17338,10/19/2023 3:30,0,0,15.78,0
17339,10/19/2023 3:45,0,0,15.71,0
17340,10/19/2023 4:00,0,0,15.66,0
17341,10/19/2023 4:15,0,0,15.62,0
17342,10/19/2023 4:30,0,0,15.55,0
17343,10/19/2023 4:45,0,0,15.49,0
17344,10/19/2023 5:00,0,0,15.44,0
17345,10/19/2023 5:15,0,0,15.39,0
17346,10/19/2023 5:30,0,0,15.33,0
17347,10/19/2023 5:45,0,0,15.28,0
17348,10/19/2023 6:00,0,0,15.22,0
17349,10/19/2023 6:15,0,0,15.16,0
17350,10/19/2023 6:30,0,0,15.11,0
17351,10/19/2023 6:45,0,0,15.05,0
17352,10/19/2023 7:00,0,0,14.98,0
17353,10/19/2023 7:15,0,0,14.92,0
17354,10/19/2023 7:30,0,0,14.87,0
17355,10/19/2023 7:45,0,0,14.82,0
17356,10/19/2023 8:00,0,0,14.77,0
17357,10/19/2023 8:15,0,0,14.74,0
17358,10/19/2023 8:30,0,0,14.71,0
17359,10/19/2023 8:45,0,0,14.69,0
17360,10/19/2023 9:00,0,0,14.69,0
17361,10/19/2023 9:15,0,0,14.7,0
17362,10/19/2023 9:30,0,0,14.72,0
17363,10/19/2023 9:45,0,0,14.79,0
17364,10/19/2023 10:00,0,0,14.85,0
17365,10/19/2023 10:15,0,0,14.92,0
17366,10/19/2023 10:30,0,0,15.03,0
17367,10/19/2023 10:45,0,0,15.13,0
17368,10/19/2023 11:00,0,0,15.23,0
17369,10/19/2023 11:15,0,0,15.34,0
17370,10/19/2023 11:30,0,0,15.47,0
17371,10/19/2023 11:45,0,0,15.58,0
17372,10/19/2023 12:00,0,0,15.7,0
17373,10/19/2023 12:15,0,0,15.83,0
17374,10/19/2023 12:30,0,0,15.95,0
17375,10/19/2023 12:45,0,0,16.07,0
17376,10/19/2023 13:00,0,0,16.21,0
17377,10/19/2023 13:15,0,0,16.31,0
17378,10/19/2023 13:30,0,0,16.42,0
17379,10/19/2023 13:45,0,0,16.53,0
17380,10/19/2023 14:00,0,0,16.63,0
17381,10/19/2023 14:15,0,0,16.72,0
17382,10/19/2023 14:30,0,0,16.79,0
17383,10/19/2023 14:45,0,0,16.86,0
17384,10/19/2023 15:00,0,0,16.93,0
17385,10/19/2023 15:15,0,0,16.98,0
17386,10/19/2023 15:30,0,0,17.02,0
