#,Date ,"Low Range, μS/cm (LGR S/N: 20936906, SEN S/N: 20936906)","Full Range, μS/cm (LGR S/N: 20936906, SEN S/N: 20936906)","Temp, °F (LGR S/N: 20936906, SEN S/N: 20936906)",Specific_Conductance
26961,4/8/2023 5:15,,279.3,63.97,93.5
26962,4/8/2023 5:30,,279.7,63.97,93.6
26963,4/8/2023 5:45,,279.7,63.97,93.6
26964,4/8/2023 6:00,,279.7,63.97,93.6
26965,4/8/2023 6:15,,279.7,63.97,93.6
26966,4/8/2023 6:30,,280.1,63.97,93.7
26967,4/8/2023 6:45,,280.1,63.97,93.7
26968,4/8/2023 7:00,,280.1,63.97,93.7
26969,4/8/2023 7:15,,280.1,63.97,93.7
26970,4/8/2023 7:30,,280.1,63.99,93.7
26971,4/8/2023 7:45,,280.1,63.97,93.7
26972,4/8/2023 8:00,,280.1,63.97,93.7
26973,4/8/2023 8:15,,280.1,63.99,93.7
26974,4/8/2023 8:30,,280.1,63.99,93.6
26975,4/8/2023 8:45,,280.1,63.99,93.6
26976,4/8/2023 9:00,,280.1,63.99,93.6
26977,4/8/2023 9:15,,280.1,63.99,93.6
26978,4/8/2023 9:30,,280.1,63.99,93.6
26979,4/8/2023 9:45,,280.1,63.99,93.6
26980,4/8/2023 10:00,,279.7,63.99,93.5
26981,4/8/2023 10:15,,279.7,63.99,93.5
26982,4/8/2023 10:30,,280.1,63.99,93.6
26983,4/8/2023 10:45,,280.1,64,93.6
26984,4/8/2023 11:00,,280.1,63.99,93.6
26985,4/8/2023 11:15,,280.1,64,93.5
26986,4/8/2023 11:30,,280.1,64,93.5
26987,4/8/2023 11:45,,280.1,64,93.5
26988,4/8/2023 12:00,,279.7,64,93.4
26989,4/8/2023 12:15,,280.1,64,93.5
26990,4/8/2023 12:30,,280.1,64,93.5
26991,4/8/2023 12:45,,280.1,64,93.5
26992,4/8/2023 13:00,,280.4,64,93.6
26993,4/8/2023 13:15,,280.1,64,93.5
26994,4/8/2023 13:30,,280.4,64,93.6
26995,4/8/2023 13:45,,280.4,64,93.6
26996,4/8/2023 14:00,,280.1,64,93.5
26997,4/8/2023 14:15,,280.1,64,93.5
26998,4/8/2023 14:30,,280.1,64,93.5
26999,4/8/2023 14:45,,280,64.02,93.4
27000,4/8/2023 15:00,,280.1,64,93.4
27001,4/8/2023 15:15,,280,64.02,93.4
27002,4/8/2023 15:30,,280.1,64,93.4
27003,4/8/2023 15:45,,280,64.02,93.4
27004,4/8/2023 16:00,,280.4,64.02,93.5
27005,4/8/2023 16:15,,280,64.02,93.3
27006,4/8/2023 16:30,,280.1,64,93.4
27007,4/8/2023 16:45,,280.4,64.02,93.5
27008,4/8/2023 17:00,,280.4,64.02,93.5
27009,4/8/2023 17:15,,280.4,64.02,93.5
27010,4/8/2023 17:30,,280.4,64.02,93.4
27011,4/8/2023 17:45,,280.4,64.02,93.4
27012,4/8/2023 18:00,,280.4,64.02,93.4
27013,4/8/2023 18:15,,280.4,64.02,93.4
27014,4/8/2023 18:30,,280.4,64.04,93.4
27015,4/8/2023 18:45,,280.4,64.04,93.4
27016,4/8/2023 19:00,,280.4,64.04,93.4
27017,4/8/2023 19:15,,280.4,64.04,93.4
27018,4/8/2023 19:30,,280.4,64.08,93.3
27019,4/8/2023 19:45,,280.4,64.04,93.4
27020,4/8/2023 20:00,,280.4,64.04,93.3
27021,4/8/2023 20:15,,280.4,64.04,93.3
27022,4/8/2023 20:30,,280.4,64.04,93.3
27023,4/8/2023 20:45,,280.4,64.08,93.3
27024,4/8/2023 21:00,,280.4,64.04,93.3
27025,4/8/2023 21:15,,280.4,64.04,93.3
27026,4/8/2023 21:30,,280.4,64.04,93.3
27027,4/8/2023 21:45,,280.8,64.08,93.4
27028,4/8/2023 22:00,,280.8,64.08,93.4
27029,4/8/2023 22:15,,280.4,64.08,93.2
27030,4/8/2023 22:30,,280.4,64.08,93.2
27031,4/8/2023 22:45,,280.8,64.08,93.4
27032,4/8/2023 23:00,,280.8,64.08,93.4
27033,4/8/2023 23:15,,280.8,64.08,93.3
27034,4/8/2023 23:30,,280.8,64.08,93.3
27035,4/8/2023 23:45,,280.8,64.08,93.3
27036,4/9/2023 0:00,,280.4,64.09,93.2
27037,4/9/2023 0:15,,280.8,64.08,93.3
27038,4/9/2023 0:30,,280.8,64.09,93.3
27039,4/9/2023 0:45,,280.8,64.08,93.3
27040,4/9/2023 1:00,,280.8,64.09,93.3
27041,4/9/2023 1:15,,280.8,64.09,93.3
27042,4/9/2023 1:30,,280.8,64.09,93.3
27043,4/9/2023 1:45,,280.8,64.09,93.3
27044,4/9/2023 2:00,,280.8,64.08,93.3
27045,4/9/2023 2:15,,280.8,64.09,93.2
27046,4/9/2023 2:30,,280.8,64.09,93.2
27047,4/9/2023 2:45,,280.8,64.09,93.2
27048,4/9/2023 3:00,,280.8,64.09,93.2
27049,4/9/2023 3:15,,280.8,64.09,93.2
27050,4/9/2023 3:30,,280.8,64.09,93.2
27051,4/9/2023 3:45,,280.8,64.11,93.2
27052,4/9/2023 4:00,,281.2,64.09,93.3
27053,4/9/2023 4:15,,280.8,64.11,93.2
27054,4/9/2023 4:30,,280.8,64.11,93.2
27055,4/9/2023 4:45,,281.2,64.11,93.3
27056,4/9/2023 5:00,,280.8,64.11,93.1
27057,4/9/2023 5:15,,280.8,64.11,93.1
27058,4/9/2023 5:30,,280.8,64.11,93.1
27059,4/9/2023 5:45,,280.8,64.11,93.1
27060,4/9/2023 6:00,,280.8,64.11,93.1
27061,4/9/2023 6:15,,280.8,64.11,93.1
27062,4/9/2023 6:30,,281.2,64.11,93.2
27063,4/9/2023 6:45,,281.2,64.11,93.2
27064,4/9/2023 7:00,,281.2,64.13,93.2
27065,4/9/2023 7:15,,280.8,64.13,93.1
27066,4/9/2023 7:30,,281.2,64.13,93.2
27067,4/9/2023 7:45,,280.8,64.13,93
27068,4/9/2023 8:00,,280.8,64.13,93
27069,4/9/2023 8:15,,281.2,64.13,93.2
27070,4/9/2023 8:30,,280.8,64.13,93
27071,4/9/2023 8:45,,280.8,64.13,93
27072,4/9/2023 9:00,,280.8,64.13,93
27073,4/9/2023 9:15,,280.8,64.13,93
27074,4/9/2023 9:30,,280.8,64.15,93
27075,4/9/2023 9:45,,280.8,64.15,93
27076,4/9/2023 10:00,,281.2,64.15,93.1
27077,4/9/2023 10:15,,280.8,64.15,92.9
27078,4/9/2023 10:30,,280.8,64.15,92.9
27079,4/9/2023 10:45,,280.8,64.15,92.9
27080,4/9/2023 11:00,,280.8,64.15,92.9
27081,4/9/2023 11:15,,281.2,64.15,93
27082,4/9/2023 11:30,,281.2,64.15,93
27083,4/9/2023 11:45,,281.6,64.15,93.2
27084,4/9/2023 12:00,,281.2,64.15,93
27085,4/9/2023 12:15,,281.2,64.15,93
27086,4/9/2023 12:30,,280.8,64.15,92.9
27087,4/9/2023 12:45,,281.6,64.18,93.1
27088,4/9/2023 13:00,,281.6,64.18,93.1
27089,4/9/2023 13:15,,281.6,64.18,93.1
27090,4/9/2023 13:30,,281.6,64.18,93.1
27091,4/9/2023 13:45,,281.6,64.2,93
27092,4/9/2023 14:00,,281.6,64.18,93.1
27093,4/9/2023 14:15,,281.6,64.18,93
27094,4/9/2023 14:30,,281.6,64.18,93
27095,4/9/2023 14:45,,282,64.18,93.2
27096,4/9/2023 15:00,,282,64.18,93.2
27097,4/9/2023 15:15,,282,64.18,93.2
27098,4/9/2023 15:30,,282,64.2,93.1
27099,4/9/2023 15:45,,282,64.2,93.1
27100,4/9/2023 16:00,,282,64.18,93.1
27101,4/9/2023 16:15,,282,64.2,93.1
27102,4/9/2023 16:30,,282,64.2,93.1
27103,4/9/2023 16:45,,282,64.2,93.1
27104,4/9/2023 17:00,,282,64.2,93.1
27105,4/9/2023 17:15,,282,64.2,93.1
27106,4/9/2023 17:30,,282,64.2,93.1
27107,4/9/2023 17:45,,282,64.2,93.1
27108,4/9/2023 18:00,,282,64.2,93.1
27109,4/9/2023 18:15,,282.4,64.2,93.2
27110,4/9/2023 18:30,,282.4,64.22,93.1
27111,4/9/2023 18:45,,282.4,64.2,93.2
27112,4/9/2023 19:00,,282.4,64.22,93.1
27113,4/9/2023 19:15,,282.4,64.2,93.1
27114,4/9/2023 19:30,,282.4,64.22,93.1
27115,4/9/2023 19:45,,282.4,64.22,93.1
27116,4/9/2023 20:00,,282.4,64.22,93.1
27117,4/9/2023 20:15,,282.4,64.22,93.1
27118,4/9/2023 20:30,,282.4,64.22,93.1
27119,4/9/2023 20:45,,282.4,64.24,93.1
27120,4/9/2023 21:00,,282.4,64.22,93.1
27121,4/9/2023 21:15,,282.4,64.22,93.1
27122,4/9/2023 21:30,,282.4,64.22,93.1
27123,4/9/2023 21:45,,282.4,64.22,93.1
27124,4/9/2023 22:00,,282.4,64.22,93
27125,4/9/2023 22:15,,282.4,64.22,93
27126,4/9/2023 22:30,,282.4,64.24,93
27127,4/9/2023 22:45,,282.4,64.22,93
27128,4/9/2023 23:00,,282.4,64.24,93
27129,4/9/2023 23:15,,282.4,64.24,93
27130,4/9/2023 23:30,,282.4,64.24,93
27131,4/9/2023 23:45,,282.4,64.24,93
27132,4/10/2023 0:00,,282.8,64.24,93.1
27133,4/10/2023 0:15,,282.4,64.24,93
27134,4/10/2023 0:30,,282.8,64.24,93.1
27135,4/10/2023 0:45,,282.8,64.26,93.1
27136,4/10/2023 1:00,,282.8,64.26,93
27137,4/10/2023 1:15,,282.8,64.24,93.1
27138,4/10/2023 1:30,,282.8,64.26,93
27139,4/10/2023 1:45,,282.8,64.26,93
27140,4/10/2023 2:00,,282.8,64.26,93
27141,4/10/2023 2:15,,282.8,64.26,93
27142,4/10/2023 2:30,,282.8,64.26,93
27143,4/10/2023 2:45,,282.8,64.26,93
27144,4/10/2023 3:00,,282.8,64.26,93
27145,4/10/2023 3:15,,282.8,64.26,93
27146,4/10/2023 3:30,,282.8,64.26,93
27147,4/10/2023 3:45,,282.8,64.26,93
27148,4/10/2023 4:00,,282.8,64.26,93
27149,4/10/2023 4:15,,283.2,64.26,93.1
27150,4/10/2023 4:30,,282.8,64.26,92.9
27151,4/10/2023 4:45,,282.8,64.26,92.9
27152,4/10/2023 5:00,,282.8,64.29,92.9
27153,4/10/2023 5:15,,282.8,64.26,92.9
27154,4/10/2023 5:30,,283.2,64.29,93
27155,4/10/2023 5:45,,283.2,64.29,93
27156,4/10/2023 6:00,,283.2,64.29,93
27157,4/10/2023 6:15,,283.2,64.29,93
27158,4/10/2023 6:30,,283.2,64.29,93
27159,4/10/2023 6:45,,283.2,64.29,93
27160,4/10/2023 7:00,,282.8,64.29,92.8
27161,4/10/2023 7:15,,283.2,64.29,93
27162,4/10/2023 7:30,,283.2,64.29,92.9
27163,4/10/2023 7:45,,283.2,64.29,92.9
27164,4/10/2023 8:00,,283.2,64.29,92.9
27165,4/10/2023 8:15,,283.2,64.31,92.9
27166,4/10/2023 8:30,,283.2,64.29,92.9
27167,4/10/2023 8:45,,283.2,64.31,92.9
27168,4/10/2023 9:00,,283.2,64.29,92.9
27169,4/10/2023 9:15,,283.2,64.29,92.9
27170,4/10/2023 9:30,,283.2,64.31,92.9
27171,4/10/2023 9:45,,283.6,64.31,93
27172,4/10/2023 10:00,,283.2,64.31,92.9
27173,4/10/2023 10:15,,283.6,64.31,93
27174,4/10/2023 10:30,,283.6,64.29,93
27175,4/10/2023 10:45,,283.2,64.31,92.8
27176,4/10/2023 11:00,,283.2,64.31,92.8
27177,4/10/2023 11:15,,283.6,64.31,92.9
27178,4/10/2023 11:30,,283.2,64.31,92.8
27179,4/10/2023 11:45,,283.6,64.31,92.9
27180,4/10/2023 12:00,,283.6,64.31,92.9
27181,4/10/2023 12:15,,283.2,64.31,92.8
27182,4/10/2023 12:30,,283.2,64.31,92.8
27183,4/10/2023 12:45,,283.6,64.31,92.9
27184,4/10/2023 13:00,,283.2,64.31,92.8
27185,4/10/2023 13:15,,283.6,64.33,92.9
27186,4/10/2023 13:30,,283.6,64.33,92.9
27187,4/10/2023 13:45,,284,64.31,93
27188,4/10/2023 14:00,,284,64.33,93
27189,4/10/2023 14:15,,284,64.33,93
27190,4/10/2023 14:30,,284,64.33,93
27191,4/10/2023 14:45,,283.6,64.33,92.8
27192,4/10/2023 15:00,,283.6,64.33,92.8
27193,4/10/2023 15:15,,283.6,64.33,92.8
27194,4/10/2023 15:30,,284,64.33,92.9
27195,4/10/2023 15:45,,283.6,64.35,92.8
27196,4/10/2023 16:00,,284,64.33,92.9
27197,4/10/2023 16:15,,284,64.33,92.9
27198,4/10/2023 16:30,,283.6,64.35,92.8
27199,4/10/2023 16:45,,284,64.33,92.9
27200,4/10/2023 17:00,,284,64.33,92.9
27201,4/10/2023 17:15,,284,64.33,92.9
27202,4/10/2023 17:30,,283.6,64.33,92.7
27203,4/10/2023 17:45,,283.6,64.35,92.7
27204,4/10/2023 18:00,,284,64.33,92.9
27205,4/10/2023 18:15,,284,64.33,92.9
27206,4/10/2023 18:30,,284,64.35,92.8
27207,4/10/2023 18:45,,284,64.35,92.8
27208,4/10/2023 19:00,,284.3,64.35,92.9
27209,4/10/2023 19:15,,284,64.33,92.8
27210,4/10/2023 19:30,,284,64.35,92.8
27211,4/10/2023 19:45,,284,64.35,92.8
27212,4/10/2023 20:00,,284,64.35,92.8
27213,4/10/2023 20:15,,284,64.35,92.8
27214,4/10/2023 20:30,,284,64.35,92.8
27215,4/10/2023 20:45,,284,64.35,92.8
27216,4/10/2023 21:00,,284,64.35,92.8
27217,4/10/2023 21:15,,284,64.35,92.7
27218,4/10/2023 21:30,,284,64.35,92.7
27219,4/10/2023 21:45,,283.6,64.35,92.6
27220,4/10/2023 22:00,,284,64.35,92.7
27221,4/10/2023 22:15,,284,64.35,92.7
27222,4/10/2023 22:30,,284,64.35,92.7
27223,4/10/2023 22:45,,284,64.35,92.7
27224,4/10/2023 23:00,,284,64.35,92.7
27225,4/10/2023 23:15,,284,64.35,92.7
27226,4/10/2023 23:30,,284.3,64.35,92.8
27227,4/10/2023 23:45,,284,64.35,92.7
27228,4/11/2023 0:00,,284,64.35,92.7
27229,4/11/2023 0:15,,283.9,64.36,92.6
27230,4/11/2023 0:30,,284,64.35,92.7
27231,4/11/2023 0:45,,283.9,64.36,92.6
27232,4/11/2023 1:00,,284,64.35,92.6
27233,4/11/2023 1:15,,284,64.35,92.6
27234,4/11/2023 1:30,,283.9,64.36,92.6
27235,4/11/2023 1:45,,283.9,64.36,92.6
27236,4/11/2023 2:00,,284,64.35,92.6
27237,4/11/2023 2:15,,283.9,64.36,92.5
27238,4/11/2023 2:30,,283.9,64.36,92.5
27239,4/11/2023 2:45,,283.9,64.36,92.5
27240,4/11/2023 3:00,,284.3,64.36,92.7
27241,4/11/2023 3:15,,284.3,64.36,92.6
27242,4/11/2023 3:30,,284.3,64.35,92.7
27243,4/11/2023 3:45,,283.9,64.36,92.5
27244,4/11/2023 4:00,,283.9,64.36,92.5
27245,4/11/2023 4:15,,283.9,64.36,92.5
27246,4/11/2023 4:30,,283.9,64.36,92.5
27247,4/11/2023 4:45,,283.9,64.36,92.5
27248,4/11/2023 5:00,,283.9,64.36,92.5
27249,4/11/2023 5:15,,283.9,64.36,92.5
27250,4/11/2023 5:30,,283.9,64.36,92.5
27251,4/11/2023 5:45,,283.9,64.36,92.4
27252,4/11/2023 6:00,,283.9,64.36,92.4
27253,4/11/2023 6:15,,283.9,64.36,92.4
27254,4/11/2023 6:30,,283.9,64.36,92.4
27255,4/11/2023 6:45,,283.9,64.36,92.4
27256,4/11/2023 7:00,,283.9,64.36,92.4
27257,4/11/2023 7:15,,283.9,64.36,92.4
27258,4/11/2023 7:30,,284.3,64.36,92.5
27259,4/11/2023 7:45,,283.9,64.36,92.4
27260,4/11/2023 8:00,,283.9,64.36,92.4
27261,4/11/2023 8:15,,283.9,64.36,92.4
27262,4/11/2023 8:30,,284.3,64.36,92.5
27263,4/11/2023 8:45,,284.3,64.36,92.5
27264,4/11/2023 9:00,,283.9,64.36,92.3
27265,4/11/2023 9:15,,283.9,64.36,92.3
27266,4/11/2023 9:30,,283.9,64.36,92.3
27267,4/11/2023 9:45,,283.9,64.36,92.3
27268,4/11/2023 10:00,,283.9,64.36,92.3
27269,4/11/2023 10:15,,283.9,64.36,92.3
27270,4/11/2023 10:30,,283.9,64.36,92.3
27271,4/11/2023 10:45,,284.3,64.4,92.4
27272,4/11/2023 11:00,,284.3,64.36,92.4
27273,4/11/2023 11:15,,284.3,64.4,92.4
27274,4/11/2023 11:30,,283.9,64.4,92.2
27275,4/11/2023 11:45,,284.3,64.4,92.4
27276,4/11/2023 12:00,,283.9,64.36,92.3
27277,4/11/2023 12:15,,283.9,64.4,92.2
27278,4/11/2023 12:30,,283.9,64.4,92.2
27279,4/11/2023 12:45,,283.9,64.4,92.2
27280,4/11/2023 13:00,,283.9,64.36,92.2
27281,4/11/2023 13:15,,283.9,64.4,92.2
27282,4/11/2023 13:30,,283.9,64.4,92.2
27283,4/11/2023 13:45,,284.3,64.4,92.3
27284,4/11/2023 14:00,,284.3,64.36,92.3
27285,4/11/2023 14:15,,284.3,64.4,92.3
27286,4/11/2023 14:30,,284.3,64.4,92.3
27287,4/11/2023 14:45,,283.9,64.4,92.1
27288,4/11/2023 15:00,,283.9,64.4,92.1
27289,4/11/2023 15:15,,284.3,64.36,92.3
27290,4/11/2023 15:30,,283.9,64.4,92.1
27291,4/11/2023 15:45,,283.9,64.4,92.1
27292,4/11/2023 16:00,,284.3,64.4,92.2
27293,4/11/2023 16:15,,283.9,64.4,92.1
27294,4/11/2023 16:30,,284.3,64.4,92.2
27295,4/11/2023 16:45,,284.3,64.4,92.2
27296,4/11/2023 17:00,,284.3,64.36,92.2
27297,4/11/2023 17:15,,284.3,64.36,92.2
27298,4/11/2023 17:30,,283.9,64.4,92.1
27299,4/11/2023 17:45,,284.3,64.4,92.2
27300,4/11/2023 18:00,,283.9,64.4,92
27301,4/11/2023 18:15,,283.9,64.4,92
27302,4/11/2023 18:30,,283.9,64.4,92
27303,4/11/2023 18:45,,283.9,64.4,92
27304,4/11/2023 19:00,,283.9,64.4,92
27305,4/11/2023 19:15,,283.9,64.36,92.1
27306,4/11/2023 19:30,,284.3,64.4,92.1
27307,4/11/2023 19:45,,283.9,64.4,92
27308,4/11/2023 20:00,,283.9,64.4,92
27309,4/11/2023 20:15,,283.9,64.36,92
27310,4/11/2023 20:30,,283.9,64.4,92
27311,4/11/2023 20:45,,283.9,64.36,92
27312,4/11/2023 21:00,,283.9,64.4,92
27313,4/11/2023 21:15,,284.3,64.4,92.1
27314,4/11/2023 21:30,,284.3,64.4,92.1
27315,4/11/2023 21:45,,284.3,64.4,92.1
27316,4/11/2023 22:00,,283.9,64.36,92
27317,4/11/2023 22:15,,283.9,64.4,91.9
27318,4/11/2023 22:30,,283.9,64.4,91.9
27319,4/11/2023 22:45,,284.3,64.4,92
27320,4/11/2023 23:00,,283.9,64.4,91.9
27321,4/11/2023 23:15,,283.9,64.4,91.9
27322,4/11/2023 23:30,,283.9,64.4,91.9
27323,4/11/2023 23:45,,283.9,64.4,91.9
27324,4/12/2023 0:00,,283.9,64.4,91.9
27325,4/12/2023 0:15,,283.6,64.36,91.8
27326,4/12/2023 0:30,,283.9,64.4,91.9
27327,4/12/2023 0:45,,283.9,64.4,91.9
27328,4/12/2023 1:00,,283.9,64.4,91.8
27329,4/12/2023 1:15,,283.9,64.4,91.8
27330,4/12/2023 1:30,,283.9,64.36,91.9
27331,4/12/2023 1:45,,283.9,64.4,91.8
27332,4/12/2023 2:00,,283.9,64.4,91.8
27333,4/12/2023 2:15,,283.9,64.36,91.9
27334,4/12/2023 2:30,,283.5,64.4,91.7
27335,4/12/2023 2:45,,283.9,64.36,91.8
27336,4/12/2023 3:00,,283.9,64.4,91.8
27337,4/12/2023 3:15,,283.9,64.4,91.8
27338,4/12/2023 3:30,,283.9,64.4,91.8
27339,4/12/2023 3:45,,283.9,64.4,91.8
27340,4/12/2023 4:00,,283.9,64.4,91.8
27341,4/12/2023 4:15,,283.9,64.4,91.7
27342,4/12/2023 4:30,,283.9,64.36,91.8
27343,4/12/2023 4:45,,283.9,64.4,91.7
27344,4/12/2023 5:00,,283.9,64.36,91.8
27345,4/12/2023 5:15,,283.9,64.4,91.7
27346,4/12/2023 5:30,,283.9,64.36,91.8
27347,4/12/2023 5:45,,283.9,64.4,91.7
27348,4/12/2023 6:00,,283.9,64.36,91.7
27349,4/12/2023 6:15,,283.9,64.36,91.7
27350,4/12/2023 6:30,,283.9,64.4,91.7
27351,4/12/2023 6:45,,283.6,64.36,91.6
27352,4/12/2023 7:00,,283.9,64.4,91.7
27353,4/12/2023 7:15,,283.9,64.36,91.7
27354,4/12/2023 7:30,,283.5,64.4,91.5
27355,4/12/2023 7:45,,283.9,64.36,91.7
27356,4/12/2023 8:00,,283.6,64.36,91.6
27357,4/12/2023 8:15,,283.5,64.4,91.5
27358,4/12/2023 8:30,,283.9,64.36,91.7
27359,4/12/2023 8:45,,283.9,64.36,91.7
27360,4/12/2023 9:00,,283.9,64.4,91.6
27361,4/12/2023 9:15,,283.6,64.36,91.6
27362,4/12/2023 9:30,,283.9,64.4,91.6
27363,4/12/2023 9:45,,283.6,64.36,91.5
27364,4/12/2023 10:00,,283.6,64.36,91.5
27365,4/12/2023 10:15,,283.6,64.36,91.5
27366,4/12/2023 10:30,,283.9,64.4,91.6
27367,4/12/2023 10:45,,283.2,64.36,91.4
27368,4/12/2023 11:00,,283.5,64.4,91.4
27369,4/12/2023 11:15,,283.2,64.36,91.4
27370,4/12/2023 11:30,,283.6,64.36,91.5
27371,4/12/2023 11:45,,283.2,64.36,91.3
27372,4/12/2023 12:00,,283.2,64.36,91.3
27373,4/12/2023 12:15,,283.2,64.36,91.3
27374,4/12/2023 12:30,,283.5,64.4,91.4
27375,4/12/2023 12:45,,283.6,64.36,91.4
27376,4/12/2023 13:00,,283.2,64.36,91.3
27377,4/12/2023 13:15,,283.2,64.4,91.3
27378,4/12/2023 13:30,,283.2,64.4,91.3
27379,4/12/2023 13:45,,283.2,64.36,91.3
27380,4/12/2023 14:00,,283.2,64.36,91.3
27381,4/12/2023 14:15,,283.2,64.4,91.2
27382,4/12/2023 14:30,,283.6,64.36,91.4
27383,4/12/2023 14:45,,283.2,64.36,91.3
27384,4/12/2023 15:00,,283.6,64.36,91.4
27385,4/12/2023 15:15,,283.6,64.36,91.4
27386,4/12/2023 15:30,,283.2,64.36,91.2
27387,4/12/2023 15:45,,283.2,64.36,91.2
27388,4/12/2023 16:00,,283.2,64.36,91.2
27389,4/12/2023 16:15,,283.2,64.36,91.2
27390,4/12/2023 16:30,,283.2,64.36,91.2
27391,4/12/2023 16:45,,283.2,64.36,91.2
27392,4/12/2023 17:00,,283.2,64.36,91.2
27393,4/12/2023 17:15,,283.2,64.36,91.2
27394,4/12/2023 17:30,,282.8,64.36,91.1
27395,4/12/2023 17:45,,282.8,64.36,91
27396,4/12/2023 18:00,,283.2,64.36,91.2
27397,4/12/2023 18:15,,283.2,64.36,91.2
27398,4/12/2023 18:30,,283.2,64.36,91.2
27399,4/12/2023 18:45,,282.8,64.36,91
27400,4/12/2023 19:00,,282.8,64.35,91
27401,4/12/2023 19:15,,282.8,64.36,91
27402,4/12/2023 19:30,,283.2,64.36,91.1
27403,4/12/2023 19:45,,282.8,64.36,91
27404,4/12/2023 20:00,,282.8,64.36,91
27405,4/12/2023 20:15,,283.2,64.36,91.1
27406,4/12/2023 20:30,,283.2,64.36,91.1
27407,4/12/2023 20:45,,283.2,64.36,91.1
27408,4/12/2023 21:00,,283.2,64.35,91.1
27409,4/12/2023 21:15,,283.6,64.36,91.2
27410,4/12/2023 21:30,,283.2,64.36,91.1
27411,4/12/2023 21:45,,283.2,64.35,91.1
27412,4/12/2023 22:00,,282.8,64.36,90.9
27413,4/12/2023 22:15,,282.8,64.35,90.9
27414,4/12/2023 22:30,,282.8,64.35,90.9
27415,4/12/2023 22:45,,282.8,64.35,90.9
27416,4/12/2023 23:00,,282.8,64.35,90.9
27417,4/12/2023 23:15,,282.8,64.35,90.9
27418,4/12/2023 23:30,,282.8,64.35,90.9
27419,4/12/2023 23:45,,282.8,64.36,90.9
27420,4/13/2023 0:00,,282.8,64.35,90.9
27421,4/13/2023 0:15,,282.8,64.35,90.9
27422,4/13/2023 0:30,,282.8,64.35,90.9
27423,4/13/2023 0:45,,282.8,64.36,90.8
27424,4/13/2023 1:00,,282.8,64.35,90.9
27425,4/13/2023 1:15,,282.8,64.35,90.9
27426,4/13/2023 1:30,,282.8,64.35,90.8
27427,4/13/2023 1:45,,282.8,64.35,90.8
27428,4/13/2023 2:00,,282.8,64.35,90.8
27429,4/13/2023 2:15,,282.8,64.35,90.8
27430,4/13/2023 2:30,,282.8,64.35,90.8
27431,4/13/2023 2:45,,282.8,64.35,90.8
27432,4/13/2023 3:00,,282.8,64.35,90.8
27433,4/13/2023 3:15,,282.8,64.35,90.8
27434,4/13/2023 3:30,,282.8,64.35,90.8
27435,4/13/2023 3:45,,282.8,64.35,90.8
27436,4/13/2023 4:00,,282.8,64.35,90.8
27437,4/13/2023 4:15,,282.8,64.35,90.8
27438,4/13/2023 4:30,,282.8,64.33,90.8
27439,4/13/2023 4:45,,282.8,64.35,90.8
27440,4/13/2023 5:00,,282.8,64.35,90.7
27441,4/13/2023 5:15,,282.4,64.35,90.6
27442,4/13/2023 5:30,,282.8,64.35,90.7
27443,4/13/2023 5:45,,282.8,64.33,90.7
27444,4/13/2023 6:00,,282.4,64.33,90.6
27445,4/13/2023 6:15,,282.8,64.35,90.7
27446,4/13/2023 6:30,,282.4,64.35,90.6
27447,4/13/2023 6:45,,282.4,64.35,90.6
27448,4/13/2023 7:00,,282.4,64.33,90.6
27449,4/13/2023 7:15,,282,64.35,90.4
27450,4/13/2023 7:30,,282.4,64.33,90.6
27451,4/13/2023 7:45,,282,64.33,90.4
27452,4/13/2023 8:00,,282.4,64.35,90.5
27453,4/13/2023 8:15,,282,64.33,90.4
27454,4/13/2023 8:30,,282.4,64.33,90.5
27455,4/13/2023 8:45,,282,64.35,90.4
27456,4/13/2023 9:00,,282,64.33,90.4
27457,4/13/2023 9:15,,282.4,64.33,90.5
27458,4/13/2023 9:30,,282,64.33,90.4
27459,4/13/2023 9:45,,282,64.33,90.4
27460,4/13/2023 10:00,,282,64.33,90.4
27461,4/13/2023 10:15,,282,64.33,90.4
27462,4/13/2023 10:30,,281.6,64.33,90.2
27463,4/13/2023 10:45,,281.6,64.33,90.2
27464,4/13/2023 11:00,,281.6,64.33,90.2
27465,4/13/2023 11:15,,281.2,64.33,90.1
27466,4/13/2023 11:30,,281.6,64.33,90.2
27467,4/13/2023 11:45,,281.2,64.33,90.1
27468,4/13/2023 12:00,,281.2,64.33,90.1
27469,4/13/2023 12:15,,280.8,64.33,89.9
27470,4/13/2023 12:30,,280.8,64.33,89.9
27471,4/13/2023 12:45,,280.4,64.33,89.8
27472,4/13/2023 13:00,,280.4,64.33,89.8
27473,4/13/2023 13:15,,280,64.31,89.7
27474,4/13/2023 13:30,,280,64.33,89.6
27475,4/13/2023 13:45,,279.2,64.31,89.4
27476,4/13/2023 14:00,,279.2,64.33,89.4
27477,4/13/2023 14:15,,279.2,64.33,89.3
27478,4/13/2023 14:30,,278.8,64.31,89.2
27479,4/13/2023 14:45,,278.8,64.31,89.2
27480,4/13/2023 15:00,,278.4,64.33,89.1
27481,4/13/2023 15:15,,278.4,64.31,89.1
27482,4/13/2023 15:30,,278,64.33,88.9
27483,4/13/2023 15:45,,278,64.31,88.9
27484,4/13/2023 16:00,,277.6,64.31,88.8
27485,4/13/2023 16:15,,277.6,64.31,88.8
